TimeStamp,Type,Browser,BrowserVer,Os,OsVer,Resolution,Continent,Country,Province,City,Opid,Pid,Sid,IsFirst,Aid
2015-10-02 23:46:26.076000000,Unexpected token u,Chrome,Chrome 45.0,Mac,Mac OS X 10.10,1920X1200,North America,United States,Washington,Bellevue,3D32A43D-B58C-40B1-B27B-B9412E2D4FCA,,67B5F6A9-9EF3-447B-A68F-864B339DCF7E,False,94dbd153-0baf-41bc-8435-842ff6f5efd8
2015-10-02 23:46:28.098000000,Unexpected token u,Chrome,Chrome 45.0,Mac,Mac OS X 10.10,1920X1200,North America,United States,Washington,Bellevue,3D32A43D-B58C-40B1-B27B-B9412E2D4FCA,,67B5F6A9-9EF3-447B-A68F-864B339DCF7E,False,94dbd153-0baf-41bc-8435-842ff6f5efd8
2015-10-02 23:46:28.099000000,Unexpected token u,Chrome,Chrome 45.0,Mac,Mac OS X 10.10,1920X1200,North America,United States,Washington,Bellevue,3D32A43D-B58C-40B1-B27B-B9412E2D4FCA,,67B5F6A9-9EF3-447B-A68F-864B339DCF7E,False,94dbd153-0baf-41bc-8435-842ff6f5efd8
2015-10-02 23:42:45.782000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1366X768,Asia,India,,,669C30F2-B48D-4FA2-B240-45A3BFE5C9BA,,9D197A62-817D-4548-B5A2-D89857B57AB5,False,970d7895-1245-4a59-ae49-af018ddf0212
2015-10-02 23:42:44.823000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1366X768,Asia,India,,,669C30F2-B48D-4FA2-B240-45A3BFE5C9BA,,9D197A62-817D-4548-B5A2-D89857B57AB5,False,970d7895-1245-4a59-ae49-af018ddf0212
2015-10-02 23:42:46.775000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1366X768,Asia,India,,,669C30F2-B48D-4FA2-B240-45A3BFE5C9BA,,9D197A62-817D-4548-B5A2-D89857B57AB5,False,970d7895-1245-4a59-ae49-af018ddf0212
2015-10-02 23:42:47.779000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1366X768,Asia,India,,,669C30F2-B48D-4FA2-B240-45A3BFE5C9BA,,9D197A62-817D-4548-B5A2-D89857B57AB5,False,970d7895-1245-4a59-ae49-af018ddf0212
2015-10-02 23:43:36.950000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1440X960,Oceania,Australia,Australian Capital Territory,Canberra,D8F83ED8-87ED-4FCD-ADEB-4ABEBDE61B04,,00325260-BBAE-43D5-A472-B39A9C907F9A,False,7df115f0-3918-4806-bace-a0b5ad5e1bd7
2015-10-02 23:43:36.984000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1440X960,Oceania,Australia,Australian Capital Territory,Canberra,D8F83ED8-87ED-4FCD-ADEB-4ABEBDE61B04,,00325260-BBAE-43D5-A472-B39A9C907F9A,False,7df115f0-3918-4806-bace-a0b5ad5e1bd7
2015-10-02 23:43:37.026000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1440X960,Oceania,Australia,Australian Capital Territory,Canberra,D8F83ED8-87ED-4FCD-ADEB-4ABEBDE61B04,,00325260-BBAE-43D5-A472-B39A9C907F9A,False,7df115f0-3918-4806-bace-a0b5ad5e1bd7
2015-10-02 23:43:37.063000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1440X960,Oceania,Australia,Australian Capital Territory,Canberra,D8F83ED8-87ED-4FCD-ADEB-4ABEBDE61B04,,00325260-BBAE-43D5-A472-B39A9C907F9A,False,7df115f0-3918-4806-bace-a0b5ad5e1bd7
2015-10-02 23:43:36.961000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1440X960,Oceania,Australia,Australian Capital Territory,Canberra,4108F95D-3D01-4766-A6F2-65B2C07FE1C8,,30142FC7-DCBA-4889-94E2-7F1297E1635A,False,7df115f0-3918-4806-bace-a0b5ad5e1bd7
2015-10-02 23:43:36.997000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1440X960,Oceania,Australia,Australian Capital Territory,Canberra,4108F95D-3D01-4766-A6F2-65B2C07FE1C8,,30142FC7-DCBA-4889-94E2-7F1297E1635A,False,7df115f0-3918-4806-bace-a0b5ad5e1bd7
2015-10-02 23:43:37.037000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1440X960,Oceania,Australia,Australian Capital Territory,Canberra,4108F95D-3D01-4766-A6F2-65B2C07FE1C8,,30142FC7-DCBA-4889-94E2-7F1297E1635A,False,7df115f0-3918-4806-bace-a0b5ad5e1bd7
2015-10-02 23:43:37.073000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1440X960,Oceania,Australia,Australian Capital Territory,Canberra,4108F95D-3D01-4766-A6F2-65B2C07FE1C8,,30142FC7-DCBA-4889-94E2-7F1297E1635A,False,7df115f0-3918-4806-bace-a0b5ad5e1bd7
2015-10-02 23:22:05.954000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1080,Europe,United Kingdom,,,8F1846E4-BE01-4614-B404-8F33B3FD6E01,,7DD1505E-31BE-4F7D-9631-D5228E139255,False,5e8416eb-818d-4c61-b52c-25b98826ad23
2015-10-02 23:24:09.824000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1680X1050,North America,United States,Pennsylvania,Philadelphia,225A4E04-7528-4F87-AC6D-0A6CD27653D2,,C4261B5F-2D4E-4710-815F-BCBB52C33133,False,9f4532c4-fc37-44ac-976f-7fc2a606c06e
2015-10-02 23:24:10.802000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1680X1050,North America,United States,Pennsylvania,Philadelphia,225A4E04-7528-4F87-AC6D-0A6CD27653D2,,C4261B5F-2D4E-4710-815F-BCBB52C33133,False,9f4532c4-fc37-44ac-976f-7fc2a606c06e
2015-10-02 23:24:11.802000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1680X1050,North America,United States,Pennsylvania,Philadelphia,225A4E04-7528-4F87-AC6D-0A6CD27653D2,,C4261B5F-2D4E-4710-815F-BCBB52C33133,False,9f4532c4-fc37-44ac-976f-7fc2a606c06e
2015-10-02 23:24:13.801000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1680X1050,North America,United States,Pennsylvania,Philadelphia,225A4E04-7528-4F87-AC6D-0A6CD27653D2,,C4261B5F-2D4E-4710-815F-BCBB52C33133,False,9f4532c4-fc37-44ac-976f-7fc2a606c06e
2015-10-02 23:21:25.957000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,Europe,United Kingdom,England,London,7B37751B-6A9A-47A3-9873-B63DAE437A41,,D3CD3415-94E4-4FD4-978C-E33D4F447C53,False,a0208c47-fece-425d-b58b-a62eacd6491f
2015-10-02 23:21:26.036244300,System.Web.HttpException,Chrome,Chrome 45.0,Windows,Windows 10,,Europe,United Kingdom,England,London,10618872531193467452,,,,
2015-10-02 23:21:39.257000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,2560X1600,Europe,United Kingdom,England,London,447B78C2-2E59-46FD-8D69-BB06762A1445,,807001B3-9DD9-45D6-82C9-3749B1744AD0,False,80459887-120f-4903-a01f-21f0e8a05095
2015-10-02 23:21:39.266000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,2560X1600,Europe,United Kingdom,England,London,447B78C2-2E59-46FD-8D69-BB06762A1445,,807001B3-9DD9-45D6-82C9-3749B1744AD0,False,80459887-120f-4903-a01f-21f0e8a05095
2015-10-02 23:21:39.276000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,2560X1600,Europe,United Kingdom,England,London,447B78C2-2E59-46FD-8D69-BB06762A1445,,807001B3-9DD9-45D6-82C9-3749B1744AD0,False,80459887-120f-4903-a01f-21f0e8a05095
2015-10-02 23:21:39.286000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,2560X1600,Europe,United Kingdom,England,London,447B78C2-2E59-46FD-8D69-BB06762A1445,,807001B3-9DD9-45D6-82C9-3749B1744AD0,False,80459887-120f-4903-a01f-21f0e8a05095
2015-10-02 23:08:03.321000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,2560X1440,Europe,Norway,Akershus,Klofta,692B9FC7-F1DE-4336-9FAF-FD59A9928354,,9EA36774-05D2-4896-8E2C-1EB8336E758C,False,6f940512-08bc-4687-b067-2463f1185337
2015-10-02 23:01:55.354000000,Unable to get property 'then' of undefined or null reference,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1366X768,North America,United States,Washington,Redmond,7BBCEFF1-5053-4CF2-B555-54314ED2658D,,33EEDD89-7426-422E-8533-904CD6D7A662,False,f620b19c-bef9-4da7-8667-3c9b889d0f64
2015-10-02 23:02:14.464000000,Unexpected token u,Chrome,Chrome 45.0,Mac,Mac OS X 10.9,1920X1080,Europe,Ireland,,,C90EB3FD-4341-49E4-B6C4-38B5A72B2DAA,,42FCAF9F-F840-472D-BB10-85E05934EB4A,False,03fd9f2d-06a3-4f3b-8a22-1944f851d9d1
2015-10-02 23:17:14.467000000,Unexpected token u,Chrome,Chrome 45.0,Mac,Mac OS X 10.9,1920X1080,Europe,Ireland,,,C90EB3FD-4341-49E4-B6C4-38B5A72B2DAA,,42FCAF9F-F840-472D-BB10-85E05934EB4A,False,03fd9f2d-06a3-4f3b-8a22-1944f851d9d1
2015-10-02 22:58:31.312334300,System.Web.HttpException,,Other,,Other,,Asia,Iran,,,3072056076689063241,,,,
2015-10-02 22:59:52.884000000,Unable to get property 'then' of undefined or null reference,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1366X768,North America,United States,Washington,Redmond,7BBCEFF1-5053-4CF2-B555-54314ED2658D,,33EEDD89-7426-422E-8533-904CD6D7A662,False,f620b19c-bef9-4da7-8667-3c9b889d0f64
2015-10-02 23:00:07.651000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1680X1050,Europe,Germany,North Rhine-Westphalia,Duisburg,0E14A8F0-9336-4B89-AFAD-AA7660E9CF6E,,8ED4DB06-84C7-4BE7-B274-CF379A912EE9,False,6631916b-d956-43ee-be4c-f5defdecc3f5
2015-10-02 23:00:07.650000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1680X1050,Europe,Germany,North Rhine-Westphalia,Duisburg,0E14A8F0-9336-4B89-AFAD-AA7660E9CF6E,,8ED4DB06-84C7-4BE7-B274-CF379A912EE9,False,6631916b-d956-43ee-be4c-f5defdecc3f5
2015-10-02 23:00:06.647000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1680X1050,Europe,Germany,North Rhine-Westphalia,Duisburg,0E14A8F0-9336-4B89-AFAD-AA7660E9CF6E,,8ED4DB06-84C7-4BE7-B274-CF379A912EE9,False,6631916b-d956-43ee-be4c-f5defdecc3f5
2015-10-02 22:39:18.062000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,B42D7F82-4A59-4A8F-8CE3-CAEFBC1AFF5B,,F3E73418-2F7F-40B1-9F89-51B7FD1FF0E2,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-02 22:39:18.085000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,B42D7F82-4A59-4A8F-8CE3-CAEFBC1AFF5B,,F3E73418-2F7F-40B1-9F89-51B7FD1FF0E2,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-02 22:39:18.094000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,B42D7F82-4A59-4A8F-8CE3-CAEFBC1AFF5B,,F3E73418-2F7F-40B1-9F89-51B7FD1FF0E2,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-02 22:39:18.107000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,B42D7F82-4A59-4A8F-8CE3-CAEFBC1AFF5B,,F3E73418-2F7F-40B1-9F89-51B7FD1FF0E2,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-02 22:42:01.845000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1920X1080,North America,United States,Colorado,Denver,3301228E-76B6-4D32-AE4E-81D929E4AAA7,,495F1DE1-2809-4C0A-95B1-B8D415D7BC01,False,9bca9126-aa13-4df8-8b9c-009e11fa62ad
2015-10-02 22:42:01.830000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1920X1080,North America,United States,Colorado,Denver,3301228E-76B6-4D32-AE4E-81D929E4AAA7,,495F1DE1-2809-4C0A-95B1-B8D415D7BC01,False,9bca9126-aa13-4df8-8b9c-009e11fa62ad
2015-10-02 22:42:01.856000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1920X1080,North America,United States,Colorado,Denver,3301228E-76B6-4D32-AE4E-81D929E4AAA7,,495F1DE1-2809-4C0A-95B1-B8D415D7BC01,False,9bca9126-aa13-4df8-8b9c-009e11fa62ad
2015-10-02 23:07:06.300000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1080,Europe,United Kingdom,,,8F1846E4-BE01-4614-B404-8F33B3FD6E01,,7DD1505E-31BE-4F7D-9631-D5228E139255,False,5e8416eb-818d-4c61-b52c-25b98826ad23
2015-10-02 23:04:43.060000000,Invalid character,Internet Explorer,Internet Explorer 13.10539,Windows,Windows 10,1600X900,North America,United States,Washington,Redmond,06419FCD-4933-42E8-861D-69B7C223A614,,D91128FB-A311-4269-A7C1-11DE14FEBEC0,False,09ff5883-fcd9-4d9a-aa70-002764374e8c
2015-10-02 23:04:43.082000000,Invalid character,Internet Explorer,Internet Explorer 13.10539,Windows,Windows 10,1600X900,North America,United States,Washington,Redmond,06419FCD-4933-42E8-861D-69B7C223A614,,D91128FB-A311-4269-A7C1-11DE14FEBEC0,False,09ff5883-fcd9-4d9a-aa70-002764374e8c
2015-10-02 23:04:43.104000000,Invalid character,Internet Explorer,Internet Explorer 13.10539,Windows,Windows 10,1600X900,North America,United States,Washington,Redmond,06419FCD-4933-42E8-861D-69B7C223A614,,D91128FB-A311-4269-A7C1-11DE14FEBEC0,False,09ff5883-fcd9-4d9a-aa70-002764374e8c
2015-10-02 23:04:43.127000000,Invalid character,Internet Explorer,Internet Explorer 13.10539,Windows,Windows 10,1600X900,North America,United States,Washington,Redmond,06419FCD-4933-42E8-861D-69B7C223A614,,D91128FB-A311-4269-A7C1-11DE14FEBEC0,False,09ff5883-fcd9-4d9a-aa70-002764374e8c
2015-10-02 23:05:38.741000000,Unable to get property 'then' of undefined or null reference,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1366X768,North America,United States,Washington,Redmond,7BBCEFF1-5053-4CF2-B555-54314ED2658D,,33EEDD89-7426-422E-8533-904CD6D7A662,False,f620b19c-bef9-4da7-8667-3c9b889d0f64
2015-10-02 23:05:52.202000000,Ungültiges Zeichen,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,2560X1440,Europe,Germany,,,BE3C33A5-1FD6-406C-B35C-222E74205298,,5A1E229F-FD91-49ED-A9E4-898D68A9E6D3,False,bdd9301a-f118-4947-a976-6c78ef3a1c4a
2015-10-02 23:05:52.230000000,Ungültiges Zeichen,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,2560X1440,Europe,Germany,,,BE3C33A5-1FD6-406C-B35C-222E74205298,,5A1E229F-FD91-49ED-A9E4-898D68A9E6D3,False,bdd9301a-f118-4947-a976-6c78ef3a1c4a
2015-10-02 23:05:52.243000000,Ungültiges Zeichen,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,2560X1440,Europe,Germany,,,BE3C33A5-1FD6-406C-B35C-222E74205298,,5A1E229F-FD91-49ED-A9E4-898D68A9E6D3,False,bdd9301a-f118-4947-a976-6c78ef3a1c4a
2015-10-02 23:05:52.216000000,Ungültiges Zeichen,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,2560X1440,Europe,Germany,,,BE3C33A5-1FD6-406C-B35C-222E74205298,,5A1E229F-FD91-49ED-A9E4-898D68A9E6D3,False,bdd9301a-f118-4947-a976-6c78ef3a1c4a
2015-10-02 22:36:28.168000000,Invalid character,Internet Explorer,Internet Explorer 13.10539,Windows,Windows 10,1600X900,North America,United States,Washington,Redmond,EE91B60A-8E5F-4169-BA68-4E0FBF7FD155,,E90DF9BA-D3F6-4EF4-A4ED-B1D4239B52E5,False,09ff5883-fcd9-4d9a-aa70-002764374e8c
2015-10-02 22:36:28.392000000,Invalid character,Internet Explorer,Internet Explorer 13.10539,Windows,Windows 10,1600X900,North America,United States,Washington,Redmond,EE91B60A-8E5F-4169-BA68-4E0FBF7FD155,,E90DF9BA-D3F6-4EF4-A4ED-B1D4239B52E5,False,09ff5883-fcd9-4d9a-aa70-002764374e8c
2015-10-02 22:36:28.475000000,Invalid character,Internet Explorer,Internet Explorer 13.10539,Windows,Windows 10,1600X900,North America,United States,Washington,Redmond,EE91B60A-8E5F-4169-BA68-4E0FBF7FD155,,E90DF9BA-D3F6-4EF4-A4ED-B1D4239B52E5,False,09ff5883-fcd9-4d9a-aa70-002764374e8c
2015-10-02 22:36:28.512000000,Invalid character,Internet Explorer,Internet Explorer 13.10539,Windows,Windows 10,1600X900,North America,United States,Washington,Redmond,EE91B60A-8E5F-4169-BA68-4E0FBF7FD155,,E90DF9BA-D3F6-4EF4-A4ED-B1D4239B52E5,False,09ff5883-fcd9-4d9a-aa70-002764374e8c
2015-10-02 22:37:06.255000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1080,Europe,United Kingdom,,,8F1846E4-BE01-4614-B404-8F33B3FD6E01,,7DD1505E-31BE-4F7D-9631-D5228E139255,False,5e8416eb-818d-4c61-b52c-25b98826ad23
2015-10-02 22:37:51.683000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,92EE8CA0-B9BE-4FF5-B33C-71996582EFBF,,DCC8DDAF-8FE3-4895-A263-295326AE6653,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-02 22:37:51.656000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,92EE8CA0-B9BE-4FF5-B33C-71996582EFBF,,DCC8DDAF-8FE3-4895-A263-295326AE6653,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-02 22:37:51.669000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,92EE8CA0-B9BE-4FF5-B33C-71996582EFBF,,DCC8DDAF-8FE3-4895-A263-295326AE6653,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-02 22:37:52.732000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,92EE8CA0-B9BE-4FF5-B33C-71996582EFBF,,DCC8DDAF-8FE3-4895-A263-295326AE6653,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-02 22:50:11.532000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1920X1080,Europe,France,Loire-Atlantique,Ancenis,7FBB03B6-A377-4B87-A8EC-B60DF4556954,,2B92DBBD-1745-4EC0-B972-4C187C512FA0,False,b5c6d3a0-bdc1-45ea-8448-529b21f0ebe9
