TimeStamp,Type,Browser,BrowserVer,Os,OsVer,Resolution,Continent,Country,Province,City,Opid,Pid,Sid,IsFirst,Aid
2015-10-10 23:58:27.568000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1600X900,Europe,Netherlands,South Holland,Barendrecht,A57A5E80-6D41-4E1B-8EE0-9027FC4D7FA0,,06834661-B864-4A81-89E4-D1A475AE95F9,False,e0595cc8-4d67-40fd-95c5-1f41dba4cff7
2015-10-10 23:58:12.190000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,Europe,France,,,902271CB-B363-4AF5-941A-09CDD57A9DAC,,35F8CB77-FADC-4C90-B48E-C99E16AF607E,False,286bad65-9e48-41b9-9c7e-014942e5e475
2015-10-10 23:55:53.206000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1680X1050,North America,United States,Washington,Redmond,F71058E5-AD7C-4D40-858E-4428F6DA6F89,,70AF3B1E-B150-4CA0-B4A1-E4B3E703E6AA,False,edde7c39-a77c-4388-a891-8012e4a1f89f
2015-10-10 23:55:53.220000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1680X1050,North America,United States,Washington,Redmond,F71058E5-AD7C-4D40-858E-4428F6DA6F89,,70AF3B1E-B150-4CA0-B4A1-E4B3E703E6AA,False,edde7c39-a77c-4388-a891-8012e4a1f89f
2015-10-10 23:55:58.486000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1680X1050,North America,United States,Washington,Redmond,F71058E5-AD7C-4D40-858E-4428F6DA6F89,,70AF3B1E-B150-4CA0-B4A1-E4B3E703E6AA,False,edde7c39-a77c-4388-a891-8012e4a1f89f
2015-10-10 23:55:53.190000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1680X1050,North America,United States,Washington,Redmond,F71058E5-AD7C-4D40-858E-4428F6DA6F89,,70AF3B1E-B150-4CA0-B4A1-E4B3E703E6AA,False,edde7c39-a77c-4388-a891-8012e4a1f89f
2015-10-10 23:57:43.724000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1680X1050,Asia,India,Telangana,Hyderabad,C0A6BE4E-3163-4E3C-A16B-048C70A17C9E,,4E637C4E-6AEC-4B7B-A650-48B99C774C9F,False,f4566c62-9382-437b-ad09-29e7652cfada
2015-10-10 23:57:43.828000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1680X1050,Asia,India,Telangana,Hyderabad,C0A6BE4E-3163-4E3C-A16B-048C70A17C9E,,4E637C4E-6AEC-4B7B-A650-48B99C774C9F,False,f4566c62-9382-437b-ad09-29e7652cfada
2015-10-10 23:57:43.892000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1680X1050,Asia,India,Telangana,Hyderabad,C0A6BE4E-3163-4E3C-A16B-048C70A17C9E,,4E637C4E-6AEC-4B7B-A650-48B99C774C9F,False,f4566c62-9382-437b-ad09-29e7652cfada
2015-10-10 23:57:44.910000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1680X1050,Asia,India,Telangana,Hyderabad,C0A6BE4E-3163-4E3C-A16B-048C70A17C9E,,4E637C4E-6AEC-4B7B-A650-48B99C774C9F,False,f4566c62-9382-437b-ad09-29e7652cfada
