TimeStamp,Type,Browser,BrowserVer,Os,OsVer,Resolution,Continent,Country,Province,City,Opid,Pid,Sid,IsFirst,Aid
2015-10-11 09:31:59.722000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Minnesota,Saint Paul,46B89441-D206-45E6-A3B9-3773C8EE7195,,5948ED16-C9BE-4E34-8336-FDB78BD1C3D8,False,a0f9c847-9897-44c6-9d74-3ec21e55d1c4
2015-10-11 09:31:59.743000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Minnesota,Saint Paul,46B89441-D206-45E6-A3B9-3773C8EE7195,,5948ED16-C9BE-4E34-8336-FDB78BD1C3D8,False,a0f9c847-9897-44c6-9d74-3ec21e55d1c4
2015-10-11 09:31:59.753000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Minnesota,Saint Paul,46B89441-D206-45E6-A3B9-3773C8EE7195,,5948ED16-C9BE-4E34-8336-FDB78BD1C3D8,False,a0f9c847-9897-44c6-9d74-3ec21e55d1c4
2015-10-11 09:31:59.733000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Minnesota,Saint Paul,46B89441-D206-45E6-A3B9-3773C8EE7195,,5948ED16-C9BE-4E34-8336-FDB78BD1C3D8,False,a0f9c847-9897-44c6-9d74-3ec21e55d1c4
2015-10-11 09:13:28.845000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1600X900,Europe,Netherlands,South Holland,Barendrecht,A57A5E80-6D41-4E1B-8EE0-9027FC4D7FA0,,06834661-B864-4A81-89E4-D1A475AE95F9,False,e0595cc8-4d67-40fd-95c5-1f41dba4cff7
2015-10-11 09:12:41.970000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,845663AB-B114-4730-B42B-93176FBBED1D,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 09:12:44.950000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,845663AB-B114-4730-B42B-93176FBBED1D,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 09:12:43.953000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,845663AB-B114-4730-B42B-93176FBBED1D,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 09:12:48.992000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,845663AB-B114-4730-B42B-93176FBBED1D,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 09:10:55.734000000,JSON.parse: bad control character in string literal at line 1 column 495 of the JSON data,Firefox,Firefox 41.0,Windows,Windows 10,1536X864,Europe,Russia,,,CC09B0AB-A42E-407D-A2A8-6113025DAD79,,27C210C5-FF46-4125-8272-452294E993DB,False,UnknownIbizaUser
2015-10-11 09:08:54.719000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,North America,United States,Washington,Bellevue,28A3D67E-3952-4E46-88DB-27C460FDA343,,469A7E92-8EF3-4CC4-AA14-91595D3EECEB,False,7ef48d3d-3325-4cc4-a13c-51a727019855
2015-10-11 09:09:10.927522600,System.Web.HttpException,,,Googlebot,Googlebot 2.1,,North America,United States,California,Mountain View,14653036238553983217,,,,
2015-10-11 09:04:38.018000000,Script error.,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,Europe,Germany,Bavaria,Teising,AD540B5B-1AA9-4053-811C-8AD17DE26346,,B4BF85A0-87C1-45A9-9AA1-F6A7744F28C7,True,a7bde46a-4860-4540-a229-dfb1d33c4bd3
2015-10-11 09:02:36.398000000,Unexpected token u,Chrome,Chrome 45.0,Mac,Mac OS X 10.9,1920X1080,Europe,Ireland,,,8BE19533-8F74-4648-B4DC-581940EA9CBC,,71684B6D-8720-4A0A-95D2-91DFFAAF1EFD,False,03fd9f2d-06a3-4f3b-8a22-1944f851d9d1
2015-10-11 09:02:46.768000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,,,02240E4A-E3A2-49B7-BE06-DDDF9D3942DF,,EB609B64-E9D2-4FBC-A565-71E1ECF877C6,False,afb3a0f8-de2e-47b1-a6e8-07897e33d905
2015-10-11 09:02:54.654000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,,,02240E4A-E3A2-49B7-BE06-DDDF9D3942DF,,EB609B64-E9D2-4FBC-A565-71E1ECF877C6,False,afb3a0f8-de2e-47b1-a6e8-07897e33d905
2015-10-11 09:02:54.658000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,,,02240E4A-E3A2-49B7-BE06-DDDF9D3942DF,,EB609B64-E9D2-4FBC-A565-71E1ECF877C6,False,afb3a0f8-de2e-47b1-a6e8-07897e33d905
2015-10-11 09:02:46.764000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,,,02240E4A-E3A2-49B7-BE06-DDDF9D3942DF,,EB609B64-E9D2-4FBC-A565-71E1ECF877C6,False,afb3a0f8-de2e-47b1-a6e8-07897e33d905
2015-10-11 09:02:43.973000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 09:02:44.980000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 09:02:41.993000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 09:02:48.960000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 09:19:08.909000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,Europe,Netherlands,,,43C1D71F-5EE7-41E2-B2D2-725A569EBAE7,,99FAF27C-2D46-45A8-9E25-00CB206B2F82,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 09:19:08.904000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,Europe,Netherlands,,,43C1D71F-5EE7-41E2-B2D2-725A569EBAE7,,99FAF27C-2D46-45A8-9E25-00CB206B2F82,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 09:19:08.911000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,Europe,Netherlands,,,43C1D71F-5EE7-41E2-B2D2-725A569EBAE7,,99FAF27C-2D46-45A8-9E25-00CB206B2F82,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 09:17:37.383000000,Unexpected token u,Chrome,Chrome 45.0,Mac,Mac OS X 10.9,1920X1080,Europe,Ireland,,,8BE19533-8F74-4648-B4DC-581940EA9CBC,,71684B6D-8720-4A0A-95D2-91DFFAAF1EFD,False,03fd9f2d-06a3-4f3b-8a22-1944f851d9d1
2015-10-11 09:17:48.990000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,845663AB-B114-4730-B42B-93176FBBED1D,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 09:17:44.949000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,845663AB-B114-4730-B42B-93176FBBED1D,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 09:17:41.989000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,845663AB-B114-4730-B42B-93176FBBED1D,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 09:17:43.955000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,845663AB-B114-4730-B42B-93176FBBED1D,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 09:01:29.064000000,Invalid character,Internet Explorer,Internet Explorer 10.0,Windows,Windows 7,1680X1050,North America,United States,New York,Brooklyn,25689DF3-DDD8-4B00-B0DA-04185685BFDC,,50F10E27-C68A-4379-B2D3-A52CF30779B2,False,2c5dff63-b809-4f44-8239-14a05e845131
2015-10-11 09:01:29.092000000,Invalid character,Internet Explorer,Internet Explorer 10.0,Windows,Windows 7,1680X1050,North America,United States,New York,Brooklyn,25689DF3-DDD8-4B00-B0DA-04185685BFDC,,50F10E27-C68A-4379-B2D3-A52CF30779B2,False,2c5dff63-b809-4f44-8239-14a05e845131
2015-10-11 09:01:31.075000000,Invalid character,Internet Explorer,Internet Explorer 10.0,Windows,Windows 7,1680X1050,North America,United States,New York,Brooklyn,25689DF3-DDD8-4B00-B0DA-04185685BFDC,,50F10E27-C68A-4379-B2D3-A52CF30779B2,False,2c5dff63-b809-4f44-8239-14a05e845131
2015-10-11 09:01:28.963000000,Invalid character,Internet Explorer,Internet Explorer 10.0,Windows,Windows 7,1680X1050,North America,United States,New York,Brooklyn,25689DF3-DDD8-4B00-B0DA-04185685BFDC,,50F10E27-C68A-4379-B2D3-A52CF30779B2,False,2c5dff63-b809-4f44-8239-14a05e845131
2015-10-11 08:57:44.973000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 08:57:41.992000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 08:57:44.000000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 08:57:48.981000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 08:58:28.814000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1600X900,Europe,Netherlands,South Holland,Barendrecht,A57A5E80-6D41-4E1B-8EE0-9027FC4D7FA0,,06834661-B864-4A81-89E4-D1A475AE95F9,False,e0595cc8-4d67-40fd-95c5-1f41dba4cff7
2015-10-11 08:53:54.627000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1200,North America,United States,Washington,Bellevue,28A3D67E-3952-4E46-88DB-27C460FDA343,,469A7E92-8EF3-4CC4-AA14-91595D3EECEB,False,7ef48d3d-3325-4cc4-a13c-51a727019855
2015-10-11 08:52:42.011000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 08:52:44.971000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 08:52:48.962000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 08:52:43.974000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 08:47:35.647000000,Unexpected token u,Chrome,Chrome 45.0,Mac,Mac OS X 10.9,1920X1080,Europe,Ireland,,,8BE19533-8F74-4648-B4DC-581940EA9CBC,,71684B6D-8720-4A0A-95D2-91DFFAAF1EFD,False,03fd9f2d-06a3-4f3b-8a22-1944f851d9d1
2015-10-11 08:47:42.186000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 08:47:44.974000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 08:47:49.003000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 08:47:43.983000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,Europe,Netherlands,,,21EC2218-67C0-424E-89DB-E649EA7C36DE,,2FD8A77A-9379-4E58-AB86-413E643065E3,False,c628ce10-3223-493b-a11a-09a8a7e5b51a
2015-10-11 08:47:20.263000000,"JSON Parse error: Unexpected identifier ""undefined""",Safari,Safari 9.0,Mac,Mac OS X 10.11,1920X1080,North America,United States,Washington,Bellevue,EC38C1E0-8ACE-40C9-ACF2-25DE7FB82126,,958F4B87-FC09-43A9-976B-3A094F952A80,False,35982945-5829-426a-8e13-fe4bea7332e7
2015-10-11 08:47:20.261000000,"JSON Parse error: Unexpected identifier ""undefined""",Safari,Safari 9.0,Mac,Mac OS X 10.11,1920X1080,North America,United States,Washington,Bellevue,EC38C1E0-8ACE-40C9-ACF2-25DE7FB82126,,958F4B87-FC09-43A9-976B-3A094F952A80,False,35982945-5829-426a-8e13-fe4bea7332e7
2015-10-11 08:47:20.263000000,"JSON Parse error: Unexpected identifier ""undefined""",Safari,Safari 9.0,Mac,Mac OS X 10.11,1920X1080,North America,United States,Washington,Bellevue,EC38C1E0-8ACE-40C9-ACF2-25DE7FB82126,,958F4B87-FC09-43A9-976B-3A094F952A80,False,35982945-5829-426a-8e13-fe4bea7332e7
2015-10-11 08:47:34.237000000,"JSON Parse error: Unexpected identifier ""undefined""",Safari,Safari 9.0,Mac,Mac OS X 10.11,1920X1080,North America,United States,Washington,Bellevue,EC38C1E0-8ACE-40C9-ACF2-25DE7FB82126,,958F4B87-FC09-43A9-976B-3A094F952A80,False,35982945-5829-426a-8e13-fe4bea7332e7
2015-10-11 08:50:03.148000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1920X1200,North America,United States,New York,Brooklyn,1511B6ED-F91E-44DE-BDF8-579DA38921BA,,DFDEBCF0-98C1-46BC-9841-C3B534291856,False,7318655d-0919-4d0f-81fc-425710fff051
2015-10-11 08:50:03.161000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1920X1200,North America,United States,New York,Brooklyn,1511B6ED-F91E-44DE-BDF8-579DA38921BA,,DFDEBCF0-98C1-46BC-9841-C3B534291856,False,7318655d-0919-4d0f-81fc-425710fff051
2015-10-11 08:50:05.207000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1920X1200,North America,United States,New York,Brooklyn,1511B6ED-F91E-44DE-BDF8-579DA38921BA,,DFDEBCF0-98C1-46BC-9841-C3B534291856,False,7318655d-0919-4d0f-81fc-425710fff051
2015-10-11 08:50:05.798000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1920X1200,North America,United States,New York,Brooklyn,1511B6ED-F91E-44DE-BDF8-579DA38921BA,,DFDEBCF0-98C1-46BC-9841-C3B534291856,False,7318655d-0919-4d0f-81fc-425710fff051
2015-10-11 08:50:23.754000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1920X1200,North America,United States,,,3ECA8D61-41AB-4D8E-920B-20A93E019ECC,,4FC802D4-4014-491F-97CA-AFA4318051BF,False,1042e747-7656-4932-b874-de0b919430e7
