TimeStamp,Type,Browser,BrowserVer,Os,OsVer,Resolution,Continent,Country,Province,City,Opid,Pid,Sid,IsFirst,Aid
2015-10-01 17:43:48.275000000,Unexpected token u,Opera,Opera 32.0,Windows,Windows 8.1,1366X768,Europe,Czech Republic,Náchod District,Cerveny Kostelec,4F422DDF-ABDE-47B9-B0CC-A8F988A65753,,53BF762D-4842-4499-9874-6E30200EDEC8,False,fa23fad3-e133-4741-95e8-bbb8a36fdfe9
2015-10-01 18:42:26.109000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1600X900,Asia,India,Andhra Pradesh,Andra,7F820702-9327-4123-B0E4-2306CBE32918,,FC32921F-8466-4FD8-B03E-0EC8BD98931A,False,e09b31e9-42bd-461c-bee5-9851ecbde87f
2015-10-01 18:42:26.174000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1600X900,Asia,India,Andhra Pradesh,Andra,7F820702-9327-4123-B0E4-2306CBE32918,,FC32921F-8466-4FD8-B03E-0EC8BD98931A,False,e09b31e9-42bd-461c-bee5-9851ecbde87f
2015-10-01 18:42:26.207000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1600X900,Asia,India,Andhra Pradesh,Andra,7F820702-9327-4123-B0E4-2306CBE32918,,FC32921F-8466-4FD8-B03E-0EC8BD98931A,False,e09b31e9-42bd-461c-bee5-9851ecbde87f
2015-10-01 18:42:26.245000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 10,1600X900,Asia,India,Andhra Pradesh,Andra,7F820702-9327-4123-B0E4-2306CBE32918,,FC32921F-8466-4FD8-B03E-0EC8BD98931A,False,e09b31e9-42bd-461c-bee5-9851ecbde87f
2015-10-01 23:56:49.775000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1080,Europe,Norway,,,4259F857-9EA8-4D7B-85DE-272F28D7665F,,5D11AD65-CA4E-4B11-B374-F98BA75D1FBF,True,64eabfc4-c23f-4bfd-9dfe-d208742aba67
2015-10-01 23:57:05.946000000,Unexpected token u,Chrome,Chrome 35.0,Windows,Windows 8.1,2560X1440,Asia,Japan,,,CE820834-82F6-4C05-80DE-38D79D1C4D57,,D1619839-B2CC-4FA0-8F19-4F963D8BDF4E,False,58b8d40c-edbb-4860-84ea-dec33511c6e6
2015-10-01 23:57:06.933000000,Unexpected token u,Chrome,Chrome 35.0,Windows,Windows 8.1,2560X1440,Asia,Japan,,,CE820834-82F6-4C05-80DE-38D79D1C4D57,,D1619839-B2CC-4FA0-8F19-4F963D8BDF4E,False,58b8d40c-edbb-4860-84ea-dec33511c6e6
2015-10-01 23:57:06.936000000,Unexpected token u,Chrome,Chrome 35.0,Windows,Windows 8.1,2560X1440,Asia,Japan,,,CE820834-82F6-4C05-80DE-38D79D1C4D57,,D1619839-B2CC-4FA0-8F19-4F963D8BDF4E,False,58b8d40c-edbb-4860-84ea-dec33511c6e6
2015-10-01 23:57:14.935000000,Unexpected token u,Chrome,Chrome 35.0,Windows,Windows 8.1,2560X1440,Asia,Japan,,,CE820834-82F6-4C05-80DE-38D79D1C4D57,,D1619839-B2CC-4FA0-8F19-4F963D8BDF4E,False,58b8d40c-edbb-4860-84ea-dec33511c6e6
2015-10-01 23:57:06.953000000,Unexpected token u,Chrome,Chrome 35.0,Windows,Windows 8.1,2560X1440,Asia,Japan,,,033E493E-4460-4C94-9741-943170BEB445,,9B82E1D2-E0D2-4259-B143-567CFD7B2A4C,False,58b8d40c-edbb-4860-84ea-dec33511c6e6
2015-10-01 23:57:06.957000000,Unexpected token u,Chrome,Chrome 35.0,Windows,Windows 8.1,2560X1440,Asia,Japan,,,033E493E-4460-4C94-9741-943170BEB445,,9B82E1D2-E0D2-4259-B143-567CFD7B2A4C,False,58b8d40c-edbb-4860-84ea-dec33511c6e6
2015-10-01 23:57:07.869000000,Unexpected token u,Chrome,Chrome 35.0,Windows,Windows 8.1,2560X1440,Asia,Japan,,,033E493E-4460-4C94-9741-943170BEB445,,9B82E1D2-E0D2-4259-B143-567CFD7B2A4C,False,58b8d40c-edbb-4860-84ea-dec33511c6e6
2015-10-01 23:57:13.964000000,Unexpected token u,Chrome,Chrome 35.0,Windows,Windows 8.1,2560X1440,Asia,Japan,,,033E493E-4460-4C94-9741-943170BEB445,,9B82E1D2-E0D2-4259-B143-567CFD7B2A4C,False,58b8d40c-edbb-4860-84ea-dec33511c6e6
2015-10-01 23:56:48.785000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1080,Europe,Norway,,,4259F857-9EA8-4D7B-85DE-272F28D7665F,,5D11AD65-CA4E-4B11-B374-F98BA75D1FBF,True,64eabfc4-c23f-4bfd-9dfe-d208742aba67
2015-10-01 23:56:47.779000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1080,Europe,Norway,,,4259F857-9EA8-4D7B-85DE-272F28D7665F,,5D11AD65-CA4E-4B11-B374-F98BA75D1FBF,True,64eabfc4-c23f-4bfd-9dfe-d208742aba67
2015-10-01 23:59:23.135000000,Unexpected token u,Chrome,Chrome 45.0,Mac,Mac OS X 10.9,1920X1080,Europe,Ireland,,,BCEC0744-274E-4071-8C16-F8DEC2A9D727,,1D50B499-2453-4888-B62A-6674A2191244,False,03fd9f2d-06a3-4f3b-8a22-1944f851d9d1
2015-10-01 23:35:54.855000000,"JSON Parse error: Unexpected identifier ""undefined""",Safari,Safari 8.0,Mac,Mac OS X 10.10,2560X1440,Europe,United Kingdom,England,London,A203E940-9B15-4B64-9349-76D877A42A5F,,F96BF727-2289-45BD-BE2D-6E328141808F,True,4467aefc-6b12-471f-be1f-cd87d7fbd132
2015-10-01 23:36:48.946000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1080,Europe,Norway,,,4259F857-9EA8-4D7B-85DE-272F28D7665F,,5D11AD65-CA4E-4B11-B374-F98BA75D1FBF,True,64eabfc4-c23f-4bfd-9dfe-d208742aba67
2015-10-01 23:36:47.880000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1080,Europe,Norway,,,4259F857-9EA8-4D7B-85DE-272F28D7665F,,5D11AD65-CA4E-4B11-B374-F98BA75D1FBF,True,64eabfc4-c23f-4bfd-9dfe-d208742aba67
2015-10-01 23:36:50.068000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1080,Europe,Norway,,,4259F857-9EA8-4D7B-85DE-272F28D7665F,,5D11AD65-CA4E-4B11-B374-F98BA75D1FBF,True,64eabfc4-c23f-4bfd-9dfe-d208742aba67
2015-10-01 23:43:46.771000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1200,North America,United States,Washington,Bellevue,238DFC10-6037-4FA0-AE06-AD08C573265E,,287C4DD6-B9E1-4AAF-94D0-819CDD8FBC58,True,964b9384-d520-4f7a-875c-835ed40b7268
2015-10-01 23:43:46.781000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1200,North America,United States,Washington,Bellevue,238DFC10-6037-4FA0-AE06-AD08C573265E,,287C4DD6-B9E1-4AAF-94D0-819CDD8FBC58,True,964b9384-d520-4f7a-875c-835ed40b7268
2015-10-01 23:43:46.790000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1200,North America,United States,Washington,Bellevue,238DFC10-6037-4FA0-AE06-AD08C573265E,,287C4DD6-B9E1-4AAF-94D0-819CDD8FBC58,True,964b9384-d520-4f7a-875c-835ed40b7268
2015-10-01 23:43:47.780000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1200,North America,United States,Washington,Bellevue,238DFC10-6037-4FA0-AE06-AD08C573265E,,287C4DD6-B9E1-4AAF-94D0-819CDD8FBC58,True,964b9384-d520-4f7a-875c-835ed40b7268
2015-10-01 23:44:26.509000000,Unable to get property 'then' of undefined or null reference,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1366X768,North America,Canada,British Columbia,Vancouver,2679D6CC-85E8-458B-82FC-87AF17A220A3,,BF3C70B3-BCCB-46E4-870B-8C838037EE18,False,d0002382-2c73-4fb9-a8f0-0e6350733aca
2015-10-01 23:44:23.157000000,Unexpected token u,Chrome,Chrome 45.0,Mac,Mac OS X 10.9,1920X1080,Europe,Ireland,,,BCEC0744-274E-4071-8C16-F8DEC2A9D727,,1D50B499-2453-4888-B62A-6674A2191244,False,03fd9f2d-06a3-4f3b-8a22-1944f851d9d1
2015-10-01 23:42:41.667000000,Unexpected token u,Opera,Opera 32.0,Windows,Windows 7,1920X1080,Europe,Poland,,,E3110145-781C-494B-8B53-282A512EB0EE,,5024A8A2-AE6A-4744-8916-3024DAAE7698,False,52ab36a0-7c8b-4c84-86b2-c337f0ac437a
2015-10-01 23:42:41.668000000,Unexpected token u,Opera,Opera 32.0,Windows,Windows 7,1920X1080,Europe,Poland,,,E3110145-781C-494B-8B53-282A512EB0EE,,5024A8A2-AE6A-4744-8916-3024DAAE7698,False,52ab36a0-7c8b-4c84-86b2-c337f0ac437a
2015-10-01 23:42:40.629000000,Unexpected token u,Opera,Opera 32.0,Windows,Windows 7,1920X1080,Europe,Poland,,,E3110145-781C-494B-8B53-282A512EB0EE,,5024A8A2-AE6A-4744-8916-3024DAAE7698,False,52ab36a0-7c8b-4c84-86b2-c337f0ac437a
2015-10-01 23:42:38.572000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1200,North America,United States,Washington,Bellevue,AE3ECB6E-EDAE-4108-8FA9-14714B44D8F7,,597C27AB-7164-4EAA-A122-448BFB3F999A,False,9512bb7a-6099-42dc-b3a8-66ed87db4aa1
2015-10-01 23:42:42.674000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1200,North America,United States,Washington,Bellevue,AE3ECB6E-EDAE-4108-8FA9-14714B44D8F7,,597C27AB-7164-4EAA-A122-448BFB3F999A,False,9512bb7a-6099-42dc-b3a8-66ed87db4aa1
2015-10-01 23:42:38.660000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1200,North America,United States,Washington,Bellevue,AE3ECB6E-EDAE-4108-8FA9-14714B44D8F7,,597C27AB-7164-4EAA-A122-448BFB3F999A,False,9512bb7a-6099-42dc-b3a8-66ed87db4aa1
2015-10-01 23:42:38.745000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1200,North America,United States,Washington,Bellevue,AE3ECB6E-EDAE-4108-8FA9-14714B44D8F7,,597C27AB-7164-4EAA-A122-448BFB3F999A,False,9512bb7a-6099-42dc-b3a8-66ed87db4aa1
2015-10-01 23:43:01.841000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1200,Europe,Norway,,,9F14C7EC-9B7F-458B-90B3-60AB64E82971,,C10EF96D-92B7-426D-9C2F-CDC9EBCD100F,False,74ce730b-6fb1-4278-8c60-3695135fbdd4
2015-10-01 23:43:02.823000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1200,Europe,Norway,,,9F14C7EC-9B7F-458B-90B3-60AB64E82971,,C10EF96D-92B7-426D-9C2F-CDC9EBCD100F,False,74ce730b-6fb1-4278-8c60-3695135fbdd4
2015-10-01 23:43:03.809000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1200,Europe,Norway,,,9F14C7EC-9B7F-458B-90B3-60AB64E82971,,C10EF96D-92B7-426D-9C2F-CDC9EBCD100F,False,74ce730b-6fb1-4278-8c60-3695135fbdd4
2015-10-01 23:41:47.851000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1080,Europe,Norway,,,4259F857-9EA8-4D7B-85DE-272F28D7665F,,5D11AD65-CA4E-4B11-B374-F98BA75D1FBF,True,64eabfc4-c23f-4bfd-9dfe-d208742aba67
2015-10-01 23:41:49.837000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1080,Europe,Norway,,,4259F857-9EA8-4D7B-85DE-272F28D7665F,,5D11AD65-CA4E-4B11-B374-F98BA75D1FBF,True,64eabfc4-c23f-4bfd-9dfe-d208742aba67
2015-10-01 23:41:48.809000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1080,Europe,Norway,,,4259F857-9EA8-4D7B-85DE-272F28D7665F,,5D11AD65-CA4E-4B11-B374-F98BA75D1FBF,True,64eabfc4-c23f-4bfd-9dfe-d208742aba67
2015-10-01 23:26:44.484000000,Unexpected token ,Chrome,Chrome 45.0,Windows,Windows 10,1366X768,Europe,Russia,Nizhegorodskaya Oblast',Nizhniy Novgorod,B6DD1DD5-B423-47EA-BBBA-C931876B6C7C,,8A531AD6-3D81-4375-B898-473BFFF59E93,False,UnknownIbizaUser
2015-10-01 23:26:47.859000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1080,Europe,Norway,,,4259F857-9EA8-4D7B-85DE-272F28D7665F,,5D11AD65-CA4E-4B11-B374-F98BA75D1FBF,True,64eabfc4-c23f-4bfd-9dfe-d208742aba67
2015-10-01 23:26:48.849000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1080,Europe,Norway,,,4259F857-9EA8-4D7B-85DE-272F28D7665F,,5D11AD65-CA4E-4B11-B374-F98BA75D1FBF,True,64eabfc4-c23f-4bfd-9dfe-d208742aba67
2015-10-01 23:26:49.853000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1080,Europe,Norway,,,4259F857-9EA8-4D7B-85DE-272F28D7665F,,5D11AD65-CA4E-4B11-B374-F98BA75D1FBF,True,64eabfc4-c23f-4bfd-9dfe-d208742aba67
2015-10-01 23:35:21.299000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1680X1050,Europe,France,,,EB12D338-54C3-4984-8FFD-05458D5C9D95,,D62640E9-8DC3-4B00-9E61-136A6B0A7BB8,False,286bad65-9e48-41b9-9c7e-014942e5e475
2015-10-01 23:33:27.369000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,2048X1152,North America,United States,Washington,Redmond,CD6C68C3-0194-4C6C-9A3B-BED0189CB31A,,7524F2FF-1D42-4278-9F75-F0D2A59C4D8A,False,1261bd69-96f8-438b-b6d5-6290217958b9
2015-10-01 23:33:47.961000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1920X1080,North America,United States,Nebraska,DeWitt,81606B98-EB34-4F30-AA66-3BB096431073,,03B05AE2-A7CE-4635-ABDB-A91AF57D11B3,False,9bca9126-aa13-4df8-8b9c-009e11fa62ad
2015-10-01 23:33:47.966000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1920X1080,North America,United States,Nebraska,DeWitt,81606B98-EB34-4F30-AA66-3BB096431073,,03B05AE2-A7CE-4635-ABDB-A91AF57D11B3,False,9bca9126-aa13-4df8-8b9c-009e11fa62ad
2015-10-01 23:33:47.969000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1920X1080,North America,United States,Nebraska,DeWitt,81606B98-EB34-4F30-AA66-3BB096431073,,03B05AE2-A7CE-4635-ABDB-A91AF57D11B3,False,9bca9126-aa13-4df8-8b9c-009e11fa62ad
