TimeStamp,Type,Browser,BrowserVer,Os,OsVer,Resolution,Continent,Country,Province,City,Opid,Pid,Sid,IsFirst,Aid
2015-10-05 09:35:40.803000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1200,Europe,United Kingdom,England,London,EAD82995-7F67-4449-8BB7-F629339A0F1B,,7B7EF859-A427-4EF8-8D7E-F76826F5C9DD,False,e09218ef-f838-4249-b4ba-0329ccf71b80
2015-10-05 09:35:35.808000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1920X1200,Europe,United Kingdom,England,London,EAD82995-7F67-4449-8BB7-F629339A0F1B,,7B7EF859-A427-4EF8-8D7E-F76826F5C9DD,False,e09218ef-f838-4249-b4ba-0329ccf71b80
2015-10-05 09:32:26.523000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,,,5AA3D59D-CC67-458E-BD1F-3E2BD2407FA1,,4259833D-01BC-4E44-A2D0-048F500ADEA5,False,546f8efb-39ec-4bb3-a269-594a343d82fd
2015-10-05 09:32:27.483000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,,,5AA3D59D-CC67-458E-BD1F-3E2BD2407FA1,,4259833D-01BC-4E44-A2D0-048F500ADEA5,False,546f8efb-39ec-4bb3-a269-594a343d82fd
2015-10-05 09:32:29.544000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,,,5AA3D59D-CC67-458E-BD1F-3E2BD2407FA1,,4259833D-01BC-4E44-A2D0-048F500ADEA5,False,546f8efb-39ec-4bb3-a269-594a343d82fd
2015-10-05 09:32:28.520000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,,,5AA3D59D-CC67-458E-BD1F-3E2BD2407FA1,,4259833D-01BC-4E44-A2D0-048F500ADEA5,False,546f8efb-39ec-4bb3-a269-594a343d82fd
2015-10-05 09:33:13.655000000,Script error.,Chrome,Chrome 45.0,Windows,Windows 7,1600X900,Asia,,,,06624902-BE08-49AA-96DB-1646EF03D205,,C824BAD7-C410-4CCC-8BFB-B21D9CA55012,False,49cbc87d-bec0-4cf3-8f22-77372d49e772
2015-10-05 09:30:18.477000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,North America,United States,California,Redwood City,1B393C24-AF6B-4C73-9B2D-C89D8C9599A6,,75FA0C0A-7322-472A-A24C-7535201B2777,False,f52925d3-9671-419b-982e-1b9faa3dad5c
2015-10-05 09:30:18.388000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,North America,United States,California,Redwood City,1B393C24-AF6B-4C73-9B2D-C89D8C9599A6,,75FA0C0A-7322-472A-A24C-7535201B2777,False,f52925d3-9671-419b-982e-1b9faa3dad5c
2015-10-05 09:30:18.288000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,North America,United States,California,Redwood City,1B393C24-AF6B-4C73-9B2D-C89D8C9599A6,,75FA0C0A-7322-472A-A24C-7535201B2777,False,f52925d3-9671-419b-982e-1b9faa3dad5c
2015-10-05 09:30:19.160000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8,1920X1200,North America,United States,California,Redwood City,1B393C24-AF6B-4C73-9B2D-C89D8C9599A6,,75FA0C0A-7322-472A-A24C-7535201B2777,False,f52925d3-9671-419b-982e-1b9faa3dad5c
2015-10-05 09:27:22.933000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,B42D7F82-4A59-4A8F-8CE3-CAEFBC1AFF5B,,705A82CC-39F4-4016-856D-2B413C6F6C01,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-05 09:27:23.183000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,B42D7F82-4A59-4A8F-8CE3-CAEFBC1AFF5B,,705A82CC-39F4-4016-856D-2B413C6F6C01,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-05 09:27:23.190000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,B42D7F82-4A59-4A8F-8CE3-CAEFBC1AFF5B,,705A82CC-39F4-4016-856D-2B413C6F6C01,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-05 09:27:23.225000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,B42D7F82-4A59-4A8F-8CE3-CAEFBC1AFF5B,,705A82CC-39F4-4016-856D-2B413C6F6C01,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-05 09:25:56.807000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,92EE8CA0-B9BE-4FF5-B33C-71996582EFBF,,E2EEE21E-1C4E-4AB9-ABB0-AF48695ABF69,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-05 09:25:56.816000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,92EE8CA0-B9BE-4FF5-B33C-71996582EFBF,,E2EEE21E-1C4E-4AB9-ABB0-AF48695ABF69,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-05 09:25:56.845000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,92EE8CA0-B9BE-4FF5-B33C-71996582EFBF,,E2EEE21E-1C4E-4AB9-ABB0-AF48695ABF69,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-05 09:25:57.906000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1920X1080,North America,United States,Washington,Bellevue,92EE8CA0-B9BE-4FF5-B33C-71996582EFBF,,E2EEE21E-1C4E-4AB9-ABB0-AF48695ABF69,False,a8bcefdf-b108-4d34-90c6-fdf86b34aab1
2015-10-05 09:14:48.552000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1680X1050,North America,United States,Washington,Bellevue,F705B4B6-70A4-449B-856D-CCB050F860CB,,B381B5BF-2C3E-407E-8149-1A21679D0D9B,False,36eda17d-547a-42ef-97fa-02cb808125b3
2015-10-05 09:14:59.575000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1680X1050,North America,United States,Washington,Bellevue,F705B4B6-70A4-449B-856D-CCB050F860CB,,B381B5BF-2C3E-407E-8149-1A21679D0D9B,False,36eda17d-547a-42ef-97fa-02cb808125b3
2015-10-05 09:15:00.559000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1680X1050,North America,United States,Washington,Bellevue,F705B4B6-70A4-449B-856D-CCB050F860CB,,B381B5BF-2C3E-407E-8149-1A21679D0D9B,False,36eda17d-547a-42ef-97fa-02cb808125b3
2015-10-05 09:14:47.567000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1680X1050,North America,United States,Washington,Bellevue,F705B4B6-70A4-449B-856D-CCB050F860CB,,B381B5BF-2C3E-407E-8149-1A21679D0D9B,False,36eda17d-547a-42ef-97fa-02cb808125b3
2015-10-05 09:16:54.220000000,Unexpected token ,Chrome,Chrome 45.0,Windows,Windows 10,2560X1080,Europe,Ukraine,,,4B449ADD-E9C3-440B-9428-25CB4BA8242D,,83674E40-0258-437B-90B4-E86B017AF819,False,UnknownIbizaUser
2015-10-05 09:22:21.288000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1680X1050,Europe,France,,,C791DC42-3D3B-45B0-9CFB-EA3DC6ECAB0E,,0DC17FEF-3241-4822-BC27-E39F5366B8AC,False,286bad65-9e48-41b9-9c7e-014942e5e475
2015-10-05 09:23:58.505000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,,,1E184D9F-4CD9-4B56-B8D4-F9309DD86A7A,,9FDD8A6F-077E-4CD0-B73C-406680B57C01,False,546f8efb-39ec-4bb3-a269-594a343d82fd
2015-10-05 09:23:59.521000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,,,1E184D9F-4CD9-4B56-B8D4-F9309DD86A7A,,9FDD8A6F-077E-4CD0-B73C-406680B57C01,False,546f8efb-39ec-4bb3-a269-594a343d82fd
2015-10-05 09:23:59.522000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,,,1E184D9F-4CD9-4B56-B8D4-F9309DD86A7A,,9FDD8A6F-077E-4CD0-B73C-406680B57C01,False,546f8efb-39ec-4bb3-a269-594a343d82fd
2015-10-05 09:24:01.492000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,,,1E184D9F-4CD9-4B56-B8D4-F9309DD86A7A,,9FDD8A6F-077E-4CD0-B73C-406680B57C01,False,546f8efb-39ec-4bb3-a269-594a343d82fd
2015-10-05 09:24:48.458000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1536X864,North America,United States,Massachusetts,Concord,9A79D6A0-BD80-4396-8B1D-35D783290087,,29C93816-B41A-45A9-9AE0-6DCA986D7B13,False,507589f2-18a2-4c1f-b1b8-22a91ca9b545
2015-10-05 09:24:48.480000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1536X864,North America,United States,Massachusetts,Concord,9A79D6A0-BD80-4396-8B1D-35D783290087,,29C93816-B41A-45A9-9AE0-6DCA986D7B13,False,507589f2-18a2-4c1f-b1b8-22a91ca9b545
2015-10-05 09:24:48.492000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1536X864,North America,United States,Massachusetts,Concord,9A79D6A0-BD80-4396-8B1D-35D783290087,,29C93816-B41A-45A9-9AE0-6DCA986D7B13,False,507589f2-18a2-4c1f-b1b8-22a91ca9b545
2015-10-05 09:24:48.507000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1536X864,North America,United States,Massachusetts,Concord,9A79D6A0-BD80-4396-8B1D-35D783290087,,29C93816-B41A-45A9-9AE0-6DCA986D7B13,False,507589f2-18a2-4c1f-b1b8-22a91ca9b545
2015-10-05 09:07:20.215000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1680X1050,Europe,France,,,C791DC42-3D3B-45B0-9CFB-EA3DC6ECAB0E,,0DC17FEF-3241-4822-BC27-E39F5366B8AC,False,286bad65-9e48-41b9-9c7e-014942e5e475
2015-10-05 08:48:22.867000000,Unexpected token ,Chrome,Chrome 45.0,Windows,Windows 8.1,1600X900,Europe,Russia,Moscow,Moscow,39385878-6735-407D-8B61-2E67E1240B60,,14FCD19D-8793-41B7-B968-95EF4788E244,False,UnknownIbizaUser
2015-10-05 09:02:26.028000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1280X1024,Europe,Ireland,Dublin City,Dublin,EFB0A71E-3B5E-4AC4-9CB0-FCC4C090B0CC,,73187287-042D-4E67-84EC-04E803DD90BA,False,2867fdc2-4701-4220-aceb-dcff9f95522e
2015-10-05 09:02:26.028000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1280X1024,Europe,Ireland,Dublin City,Dublin,EFB0A71E-3B5E-4AC4-9CB0-FCC4C090B0CC,,73187287-042D-4E67-84EC-04E803DD90BA,False,2867fdc2-4701-4220-aceb-dcff9f95522e
2015-10-05 09:01:32.141000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1920X1200,Asia,Japan,,,6441222B-734E-4AE4-AD66-69E1AE03FB87,,3B9825A5-4C06-4435-840A-6188D649DE3D,False,0f4960bb-2b03-440c-9405-804bd8d4d889
2015-10-05 09:01:32.157000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1920X1200,Asia,Japan,,,6441222B-734E-4AE4-AD66-69E1AE03FB87,,3B9825A5-4C06-4435-840A-6188D649DE3D,False,0f4960bb-2b03-440c-9405-804bd8d4d889
2015-10-05 09:01:32.171000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1920X1200,Asia,Japan,,,6441222B-734E-4AE4-AD66-69E1AE03FB87,,3B9825A5-4C06-4435-840A-6188D649DE3D,False,0f4960bb-2b03-440c-9405-804bd8d4d889
2015-10-05 09:01:32.185000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,1920X1200,Asia,Japan,,,6441222B-734E-4AE4-AD66-69E1AE03FB87,,3B9825A5-4C06-4435-840A-6188D649DE3D,False,0f4960bb-2b03-440c-9405-804bd8d4d889
2015-10-05 09:02:21.060000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1280X1024,Europe,Ireland,Dublin City,Dublin,EFB0A71E-3B5E-4AC4-9CB0-FCC4C090B0CC,,73187287-042D-4E67-84EC-04E803DD90BA,False,2867fdc2-4701-4220-aceb-dcff9f95522e
2015-10-05 08:51:09.052000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1600X1200,North America,United States,Washington,Bellevue,598A2A30-0908-4D41-88F2-00D500DCBC15,,E3E1D82B-1EB9-4DF4-B7E8-8D56DAF18DEF,False,36eda17d-547a-42ef-97fa-02cb808125b3
2015-10-05 08:51:09.052000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1600X1200,North America,United States,Washington,Bellevue,598A2A30-0908-4D41-88F2-00D500DCBC15,,E3E1D82B-1EB9-4DF4-B7E8-8D56DAF18DEF,False,36eda17d-547a-42ef-97fa-02cb808125b3
2015-10-05 08:51:09.052000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1600X1200,North America,United States,Washington,Bellevue,598A2A30-0908-4D41-88F2-00D500DCBC15,,E3E1D82B-1EB9-4DF4-B7E8-8D56DAF18DEF,False,36eda17d-547a-42ef-97fa-02cb808125b3
2015-10-05 08:51:09.052000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 8.1,1600X1200,North America,United States,Washington,Bellevue,598A2A30-0908-4D41-88F2-00D500DCBC15,,E3E1D82B-1EB9-4DF4-B7E8-8D56DAF18DEF,False,36eda17d-547a-42ef-97fa-02cb808125b3
2015-10-05 08:49:50.981000000,Invalid character,Internet Explorer,Internet Explorer 12.10240,Windows,Windows 10,1463X823,Asia,Taiwan,,,23BA433B-1EAC-42D6-978C-BD390B4DFEFF,,87F94DCB-4E30-4FEA-90BA-016561958DD3,False,749EB335-04AB-46F4-8F86-515EF71B619B
2015-10-05 08:38:51.895000000,????????????,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1920X1080,Asia,Japan,,,E7A503FD-7E91-4AA3-91E4-6C7536C0BB83,,12E3434C-EE40-4323-9393-E539D6251037,True,UnknownIbizaUser
2015-10-05 08:35:59.392000000,JSON.parse: bad control character in string literal at line 1 column 494 of the JSON data,Firefox,Firefox 40.0,Windows,Windows 8,1920X1200,Europe,Sweden,Gävleborg,Gävle,5B35CCC8-0F72-41B5-ADCD-59B5404B5370,,4C33531F-7F10-4123-853A-5092015B2D59,False,UnknownIbizaUser
2015-10-05 08:40:32.566000000,JSON.parse: bad control character in string literal at line 1 column 494 of the JSON data,Firefox,Firefox 40.0,Windows,Windows 8,1920X1200,Europe,Sweden,Gävleborg,Gävle,F0CDDB38-3AE2-4F6A-9C78-FF4395E34347,,4C33531F-7F10-4123-853A-5092015B2D59,False,UnknownIbizaUser
2015-10-05 08:27:27.316000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1920X1080,Europe,United Kingdom,,,EEDFEDA9-2A16-4184-A1EA-7F082C050744,,8C046152-C263-4183-B73A-6E545A48B1D3,False,724881ef-ee8a-44b5-a5d6-f4b78af39b97
2015-10-05 08:27:27.312000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1920X1080,Europe,United Kingdom,,,EEDFEDA9-2A16-4184-A1EA-7F082C050744,,8C046152-C263-4183-B73A-6E545A48B1D3,False,724881ef-ee8a-44b5-a5d6-f4b78af39b97
2015-10-05 08:27:27.315000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1920X1080,Europe,United Kingdom,,,EEDFEDA9-2A16-4184-A1EA-7F082C050744,,8C046152-C263-4183-B73A-6E545A48B1D3,False,724881ef-ee8a-44b5-a5d6-f4b78af39b97
2015-10-05 08:27:27.319000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 7,1920X1080,Europe,United Kingdom,,,EEDFEDA9-2A16-4184-A1EA-7F082C050744,,8C046152-C263-4183-B73A-6E545A48B1D3,False,724881ef-ee8a-44b5-a5d6-f4b78af39b97
2015-10-05 08:28:06.213000000,???????????? ????,Internet Explorer,Internet Explorer 11.0,Windows,Windows 8.1,2021X1137,Europe,Russia,,,22DC0014-E18E-4244-A7F2-12A2EA52924A,,4AA95C07-B6E5-47DF-A705-454475B1B903,False,UnknownIbizaUser
2015-10-05 08:28:36.485000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,,,5FE60249-9B58-4878-87AC-C035952419EF,,378BA7F7-32B2-4425-8CBD-7E6780A6B5EB,False,546f8efb-39ec-4bb3-a269-594a343d82fd
2015-10-05 08:28:38.489000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,,,5FE60249-9B58-4878-87AC-C035952419EF,,378BA7F7-32B2-4425-8CBD-7E6780A6B5EB,False,546f8efb-39ec-4bb3-a269-594a343d82fd
2015-10-05 08:28:39.519000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,,,5FE60249-9B58-4878-87AC-C035952419EF,,378BA7F7-32B2-4425-8CBD-7E6780A6B5EB,False,546f8efb-39ec-4bb3-a269-594a343d82fd
2015-10-05 08:28:39.521000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1920X1080,North America,United States,,,5FE60249-9B58-4878-87AC-C035952419EF,,378BA7F7-32B2-4425-8CBD-7E6780A6B5EB,False,546f8efb-39ec-4bb3-a269-594a343d82fd
2015-10-05 08:18:41.888000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1536X864,Asia,Israel,,,8AAFA26F-E380-4C34-AC6A-1930E9B0E121,,FE0736A7-29D4-4E2D-B6AE-63A7129C3F04,False,5d085a9f-c348-4f6b-a537-c666a0d6b508
2015-10-05 08:18:41.991000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1536X864,Asia,Israel,,,8AAFA26F-E380-4C34-AC6A-1930E9B0E121,,FE0736A7-29D4-4E2D-B6AE-63A7129C3F04,False,5d085a9f-c348-4f6b-a537-c666a0d6b508
2015-10-05 08:18:41.961000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1536X864,Asia,Israel,,,8AAFA26F-E380-4C34-AC6A-1930E9B0E121,,FE0736A7-29D4-4E2D-B6AE-63A7129C3F04,False,5d085a9f-c348-4f6b-a537-c666a0d6b508
2015-10-05 08:18:42.048000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,1536X864,Asia,Israel,,,8AAFA26F-E380-4C34-AC6A-1930E9B0E121,,FE0736A7-29D4-4E2D-B6AE-63A7129C3F04,False,5d085a9f-c348-4f6b-a537-c666a0d6b508
2015-10-05 08:15:52.576000000,Unexpected token Â,Chrome,Chrome 45.0,Windows,Windows 8.1,1440X960,Asia,Taiwan,Taipei,Taipei,564F24CB-3435-4D8F-9133-305D5C8CA5DC,,926D6256-ED49-4050-BE8C-52BBB0320ED3,False,UnknownIbizaUser
2015-10-05 08:16:04.741000000,Script error.,Chrome,Chrome 45.0,Windows,Windows 7,1920X1080,Europe,Ukraine,,,6B3642B1-6A91-454C-ACAB-554884A0B8A1,,135C566F-D3EF-4199-AC8F-DB198EE0FAB5,False,81d3e5f4-e8b9-4672-b1e0-ae8d2ca12287
2015-10-05 08:12:48.433000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1536X864,North America,United States,Massachusetts,Concord,9A79D6A0-BD80-4396-8B1D-35D783290087,,29C93816-B41A-45A9-9AE0-6DCA986D7B13,False,507589f2-18a2-4c1f-b1b8-22a91ca9b545
2015-10-05 08:12:48.420000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1536X864,North America,United States,Massachusetts,Concord,9A79D6A0-BD80-4396-8B1D-35D783290087,,29C93816-B41A-45A9-9AE0-6DCA986D7B13,False,507589f2-18a2-4c1f-b1b8-22a91ca9b545
2015-10-05 08:12:48.400000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1536X864,North America,United States,Massachusetts,Concord,9A79D6A0-BD80-4396-8B1D-35D783290087,,29C93816-B41A-45A9-9AE0-6DCA986D7B13,False,507589f2-18a2-4c1f-b1b8-22a91ca9b545
2015-10-05 08:12:48.447000000,Invalid character,Internet Explorer,Internet Explorer 11.0,Windows,Windows 7,1536X864,North America,United States,Massachusetts,Concord,9A79D6A0-BD80-4396-8B1D-35D783290087,,29C93816-B41A-45A9-9AE0-6DCA986D7B13,False,507589f2-18a2-4c1f-b1b8-22a91ca9b545
2015-10-05 08:13:00.065000000,Script error.,Chrome,Chrome 45.0,Windows,Windows 8.1,1680X1050,Europe,Denmark,,,AB42807C-D7D4-490C-8A8D-C95E6D576935,,BD05AF15-33B0-4FFA-85BC-3DAF425B1DBA,False,f4864dad-ecc7-4b28-99cf-834d2c1c36fb
2015-10-05 08:08:57.234000000,Script error.,Chrome,Chrome 45.0,Windows,Windows 10,1440X960,Europe,Germany,Bavaria,Munich,5AF9CEF3-0285-40F0-9190-ECB3E4D4F9E6,,9AB6C13E-C151-4FD6-93C7-49026D1D4D14,True,70d522a8-9054-45e1-890e-918b75a52ff3
2015-10-05 08:09:00.599000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,3840X2160,North America,United States,New Jersey,Bridgewater,68F67115-47AC-4484-9BF8-F7FEEC4DA50C,,A3FCDF2E-65E8-471D-A13E-420014832D76,False,df6c8a87-7c07-44e5-bfce-0d483615ff02
2015-10-05 08:09:00.372000000,Unexpected token u,Chrome,Chrome 45.0,Windows,Windows 10,3840X2160,North America,United States,New Jersey,Bridgewater,68F67115-47AC-4484-9BF8-F7FEEC4DA50C,,A3FCDF2E-65E8-471D-A13E-420014832D76,False,df6c8a87-7c07-44e5-bfce-0d483615ff02
