TimeStamp,Browser,BrowserVer,Os,OsVer,RoleInst,Continent,Country,Province,City,OpName,Opid,Pid,Sid,IsFirst,Aid,Name,Success,Response,UrlBase,Host,ReqDuration
2015-10-27 22:56:02.666888600,nan,Other,,Other,InsightsPortal_IN_0,North America,United States,,,HEAD ping,8466517947177706466,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,1.7790000000000001
2015-10-27 22:56:04.037557500,nan,Other,,Other,InsightsPortal_IN_0,North America,United States,,,HEAD ping,8586777773325193082,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,3.2073
2015-10-27 22:56:10.859918100,nan,Other,,Other,InsightsPortal_IN_0,North America,United States,,,HEAD ping,14997029899267919384,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,1.8531
2015-10-27 22:56:19.617368600,nan,Other,,Other,InsightsPortal_IN_0,North America,United States,,,HEAD ping,6717980331298625329,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,3.3779
2015-10-27 22:56:20.004526800,nan,Other,,Other,InsightsPortal_IN_0,North America,United States,,,HEAD ping,8706454794834175479,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.4125
2015-10-27 22:56:08.557777600,nan,Other,,Other,InsightsPortal_IN_0,North America,United States,,,HEAD ping,18138215594722251336,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,1.995
2015-10-27 22:56:21.328006200,nan,,,,InsightsPortal_IN_0,Asia,Republic of Korea,Gyeonggi-do,Suwon-si,POST SupportedProjectTypes,4338965805331546447,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,47.8704
2015-10-27 22:56:22.425820600,nan,,,,InsightsPortal_IN_0,Asia,China,Guangdong,Guangzhou,GET packageversions,17149638834418359986,,,,,GET packageversions,True,200,/api/packageversions,stamp2.app.insightsportal.visualstudio.com,142.9393
2015-10-27 22:56:25.678840400,nan,Other,,Other,InsightsPortal_IN_0,North America,United States,,,HEAD ping,7511353269720621668,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,3.833
2015-10-27 22:56:31.655110600,nan,Other,,Other,InsightsPortal_IN_0,North America,United States,,,HEAD ping,10114731383087912523,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,1.9767
