TimeStamp,Browser,BrowserVer,Os,OsVer,RoleInst,Continent,Country,Province,City,OpName,Opid,Pid,Sid,IsFirst,Aid,Name,Success,Response,UrlBase,Host,ReqDuration
2015-10-29 04:31:24.905364400,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,3869406736302057164,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,3.4396
2015-10-29 04:31:27.332846200,nan,,,,RD000D3A80A837,Asia,Republic of Korea,Seoul,Seoul,POST SupportedProjectTypes,10138433111831909763,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,48.9371
2015-10-29 04:31:29.648364000,nan,,,,RD000D3A80A837,Asia,Republic of Korea,Seoul,Seoul,POST SupportedProjectTypes,6038578520318900700,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,51.3449
2015-10-29 04:31:30.322318500,nan,,,,RD000D3A80A837,Asia,China,Hubei,Wuhan,POST SupportedProjectTypes,16797892056584671109,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,159.34799999999998
2015-10-29 04:31:33.657573700,nan,,,,RD000D3A80A837,Asia,China,Guangdong,Guangzhou,POST SupportedProjectTypes,8114773131117518558,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,259.3023
2015-10-29 04:31:34.609786000,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,16823720238527565328,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.0908
2015-10-29 04:31:37.013326600,nan,,,,RD000D3A80A837,Asia,Thailand,Bangkok,Bangkok,POST SupportedProjectTypes,2421663975838066784,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,238.8367
2015-10-29 04:31:38.078974200,nan,,,,RD000D3A80A837,Asia,Japan,,,POST SupportedProjectTypes,13412973621709378102,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,71.1668
2015-10-29 04:31:39.900149300,nan,,,,RD000D3A80A837,Oceania,Australia,,,POST SupportedProjectTypes,16261473976971898516,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,135.213
2015-10-29 04:31:40.121591000,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,14272286547788297855,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.2096
2015-10-29 04:31:17.508592600,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,1891872481100110286,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,3.9308
2015-10-29 04:31:31.979480700,nan,,,,RD000D3A80A837,Asia,Japan,,,POST SupportedProjectTypes,5415880203780326541,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,67.7571
2015-10-29 04:31:18.475481400,nan,,,,RD000D3A80A837,Asia,Philippines,National Capital Region,Manila,POST SupportedProjectTypes,18021772995748016387,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,26.6133
2015-10-29 04:31:18.882211300,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,5675754701687055118,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,1.7584
2015-10-29 04:31:32.568201500,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,5771745458673897487,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.4422
2015-10-29 04:31:22.274296400,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,7096397966120644630,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,4.7593
2015-10-29 04:31:32.824512500,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,7589743876006062733,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.7772
2015-10-29 04:31:33.839525300,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,8297071828629722267,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,1.7674
2015-10-29 04:31:22.898260400,nan,,,,RD000D3A80A837,Asia,Japan,T?ky?,Tokyo,POST SupportedProjectTypes,8220677580754410204,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,80.6165
2015-10-29 04:29:34.290916200,nan,,,,RD000D3A80A837,Asia,Taiwan,Taipei,Taipei,POST SupportedProjectTypes,4583505961221292812,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,66.069
2015-10-29 04:29:34.427644500,nan,,,,RD000D3A80A837,Asia,China,,,POST SupportedProjectTypes,11159877166152507055,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,11.2489
2015-10-29 04:29:34.415081200,nan,,,,RD000D3A80A837,Oceania,New Zealand,Wellington,Wellington,POST SupportedProjectTypes,14127688463831515424,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,173.2885
2015-10-29 04:29:34.501594200,nan,,,,RD000D3A80A837,Oceania,Australia,Victoria,Mitcham,POST SupportedProjectTypes,15553921768315155435,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,168.0689
2015-10-29 04:29:35.810203500,nan,Other,,Other,RD000D3A80A837,Oceania,Australia,New South Wales,Sydney,HEAD ping,4013490327499499152,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.0275
2015-10-29 04:29:36.447594600,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,10235025928665966963,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,1.9812
2015-10-29 04:29:38.550148800,nan,,,,RD000D3A80A837,Oceania,Australia,New South Wales,,POST SupportedProjectTypes,16895533641133334747,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,164.7078
2015-10-29 04:29:39.359700200,nan,,,,RD000D3A80A837,Asia,Mongolia,,,POST SupportedProjectTypes,16765518270410991318,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,229.1802
2015-10-29 04:29:39.608216500,nan,,,,RD000D3A80A837,Asia,Mongolia,,,POST SupportedProjectTypes,5330487783282386117,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,228.3231
2015-10-29 04:29:40.205715300,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,10935747063454392388,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.7983
2015-10-29 04:29:41.013654200,nan,,,,RD000D3A80A837,Asia,China,Shandong Sheng,Jinan,POST SupportedProjectTypes,13430955260504934320,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,50.0732
2015-10-29 04:29:41.538063600,nan,,,,RD000D3A80A837,Asia,Taiwan,Taipei,Taipei,POST SupportedProjectTypes,778872181219707617,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,178.8606
2015-10-29 04:29:43.932722200,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,10241723407552811977,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.3018
2015-10-29 04:29:45.008445900,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,416885982122429074,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.9445
2015-10-29 04:29:47.647593100,nan,,,,RD000D3A80A837,Asia,India,Maharashtra,Pune,POST SupportedProjectTypes,11349252943186693794,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,111.9412
2015-10-29 04:29:47.933000000,nan,,,,RD000D3A80A837,Asia,China,Hubei,Wuhan,POST SupportedProjectTypes,17284110698628049815,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,134.79399999999998
2015-10-29 04:29:48.290179000,nan,,,,RD000D3A80A837,Asia,China,Shaanxi,Xi'an,POST SupportedProjectTypes,7941125537931627853,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,160.2364
2015-10-29 04:29:50.735318200,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,2534537052366337699,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.0995
2015-10-29 04:29:50.861310500,nan,,,,RD000D3A80A837,Oceania,Australia,New South Wales,Rhodes,POST SupportedProjectTypes,13483540846351615636,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,129.5811
2015-10-29 04:29:52.184122200,nan,,,,RD000D3A80A837,Asia,Vietnam,Thanh Pho Ha Noi,Hanoi,POST SupportedProjectTypes,13780648406260512504,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,62.8525
2015-10-29 04:29:53.653788400,nan,,,,RD000D3A80A837,Asia,Republic of Korea,,,POST SupportedProjectTypes,8474811581026961382,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,46.9959
2015-10-29 04:29:55.015822700,nan,,,,RD000D3A80A837,Asia,China,Guizhou Sheng,Guiyang,POST SupportedProjectTypes,3823557154488674308,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,46.0901
2015-10-29 04:29:55.289653300,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,8577907874527154752,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,1.7406
2015-10-29 04:29:58.496667500,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,4461798087950062248,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.0772
2015-10-29 04:29:58.514749500,nan,,,,RD000D3A80A837,Asia,Republic of Korea,,,POST SupportedProjectTypes,12413901323393578369,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,45.9664
2015-10-29 04:30:00.666871500,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,1866110226541110009,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,3.9978
2015-10-29 04:30:01.092172000,nan,,,,RD000D3A80A837,Oceania,Australia,Tasmania,Hobart,POST SupportedProjectTypes,4035439049247781053,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,188.2285
2015-10-29 04:30:01.639002300,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,6800570888395512035,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.1775
2015-10-29 04:30:03.243692300,nan,,,,RD000D3A80A837,Asia,Hong Kong,,Kwun Hang,POST SupportedProjectTypes,14625631487994055754,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,5.2083
2015-10-29 04:30:03.570095500,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,18239701733179974573,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,1.824
2015-10-29 04:30:04.037068500,nan,,,,RD000D3A80A837,Asia,Vietnam,Thanh Pho Ha Noi,Hanoi,POST SupportedProjectTypes,14055106051491760992,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,41.7114
2015-10-29 04:30:10.640797200,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,8012501529528460775,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,4.0338
2015-10-29 04:30:10.905289400,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,1168155225935570439,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,3.7368
2015-10-29 04:30:10.814257300,nan,,,,RD000D3A80A837,Asia,India,Kerala,Thrissur,POST SupportedProjectTypes,14029025884688065846,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,105.7049
2015-10-29 04:30:13.509686900,nan,,,,RD000D3A80A837,Asia,Japan,T?ky?,Tokyo,POST SupportedProjectTypes,16350311199246651339,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,74.1118
2015-10-29 04:30:20.486964000,nan,,,,RD000D3A80A837,Asia,China,Guangdong,Guangzhou,POST SupportedProjectTypes,2150387694315610807,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,30.8728
2015-10-29 04:30:22.569133200,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,6325667545241736885,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,4.0768
2015-10-29 04:30:23.907830500,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,17845643055193300039,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.2576
2015-10-29 04:30:26.178602400,nan,Other,,Other,RD000D3A80A837,Asia,Hong Kong,,,HEAD ping,3051748780479568765,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.5489
2015-10-29 04:30:27.850310200,nan,,,,RD000D3A80A837,Asia,Japan,Miyagi,Shimizukoji,POST SupportedProjectTypes,9988878336657474390,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,76.6529
2015-10-29 04:30:28.519111300,nan,,,,RD000D3A80A837,Asia,China,Guangdong,Shenzhen,POST SupportedProjectTypes,10881742139626504639,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,14.5701
2015-10-29 04:30:30.436636700,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,2572013158291570534,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,3.1754
2015-10-29 04:30:32.951095200,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,14332473694781293723,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.0579
2015-10-29 04:30:37.122518600,nan,,,,RD000D3A80A837,Asia,Japan,T?ky?,Tokyo,POST SupportedProjectTypes,12750164574192553340,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,125.6733
2015-10-29 04:30:38.689686000,nan,,,,RD000D3A80A837,Asia,Mongolia,,,POST SupportedProjectTypes,4237369685034155882,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,235.201
2015-10-29 04:30:08.941920300,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,10478866938066241857,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.311
2015-10-29 04:28:32.969326500,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,11157971887724096548,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.0988
2015-10-29 04:28:40.387061900,nan,Other,,Other,RD000D3A80A837,Oceania,Australia,New South Wales,Sydney,HEAD ping,5334011089453263057,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.2316
2015-10-29 04:28:40.692871800,nan,,,,RD000D3A80A837,Asia,Vietnam,Thanh Pho Ha Noi,Hanoi,POST SupportedProjectTypes,1742844370295223778,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,33.7432
2015-10-29 04:28:37.592364000,nan,Other,,Other,RD000D3A80A837,North America,United States,,,HEAD ping,18293152244536890735,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,4.1408
2015-10-29 04:28:39.792703700,nan,,,,RD000D3A80A837,Oceania,New Zealand,Wellington,Wellington,POST SupportedProjectTypes,7033160223519977101,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,155.9653
2015-10-29 04:28:40.786740900,nan,,,,RD000D3A80A837,Asia,Japan,,,POST SupportedProjectTypes,1681724825245688295,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,60.5339
