TimeStamp,Browser,BrowserVer,Os,OsVer,RoleInst,Continent,Country,Province,City,OpName,Opid,Pid,Sid,IsFirst,Aid,Name,Success,Response,UrlBase,Host,ReqDuration
2015-10-16 00:47:43.189610000,nan,Other,,Other,InsightsPortal_IN_0,North America,United States,,,HEAD ping,11516937253154704588,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.2706
2015-10-16 00:47:43.666795700,nan,Other,,Other,InsightsPortal_IN_0,North America,United States,,,HEAD ping,4108152587848169421,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.1309
2015-10-16 00:47:44.832919700,nan,Other,,Other,InsightsPortal_IN_0,North America,United States,,,HEAD ping,9786706529002145293,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.5891
2015-10-16 00:47:45.863789600,Safari,Safari 9.0,Mac,Mac OS X 10.11,InsightsPortal_IN_0,Oceania,Australia,,,POST ClientTrace/Post,10926942227980766861,,DB540957-4A9E-4A37-80B2-39EB3B9D2930,False,ED754187-B2EE-4DA9-8048-EA90CC36FAB6,POST ClientTrace/Post,True,200,/ClientTrace/Post,stamp2.app.insightsportal.visualstudio.com,5.7617
2015-10-16 00:47:49.900304400,nan,Other,,Other,InsightsPortal_IN_0,North America,United States,,,HEAD ping,12342022647552751725,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.8681
2015-10-16 00:47:50.531497100,nan,,,,InsightsPortal_IN_0,Oceania,Australia,Queensland,Brisbane,POST SupportedProjectTypes,10006170843116418009,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,192.7413
2015-10-16 00:47:51.631433500,nan,,,,InsightsPortal_IN_0,Asia,Republic of Korea,,,POST SupportedProjectTypes,9794375045250792384,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,49.5778
2015-10-16 00:47:51.696413200,nan,,,,InsightsPortal_IN_0,Asia,Japan,T?ky?,Tokyo,POST SupportedProjectTypes,3647217459244651592,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,95.428
2015-10-16 00:47:54.323467900,nan,Other,,Other,InsightsPortal_IN_0,North America,United States,,,HEAD ping,11830288540856836329,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.7361
2015-10-16 00:47:55.922267400,nan,,,,InsightsPortal_IN_0,Asia,Japan,,,POST SupportedProjectTypes,14332973859845645391,,,,,POST SupportedProjectTypes,True,200,/api/SupportedProjectTypes,stamp2.app.insightsportal.visualstudio.com,120.8634
2015-10-16 00:47:59.534245400,nan,Other,,Other,InsightsPortal_IN_0,North America,United States,,,HEAD ping,18114123156281456031,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,2.5714
2015-10-16 00:47:57.108838800,nan,Other,,Other,InsightsPortal_IN_0,North America,United States,,,HEAD ping,2668054964306409045,,,,,HEAD ping,True,204,/api/ping,insightsportal-prod2-asiae.cloudapp.net,1.9962
