Host,URL,sumDuration,countDuration
insightsportal_in_2,/content/dynamic/amdbundledefinition_1dfc9b17c6fd8e461b982df19071b52204948f29.js,2.658600,1.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/resourcecore.js,3.883700,2.000000
insightsportal_in_2,/content/1.0.5760.27873/scripts/shared/numberutils.js,3.974800,2.000000
insightsportal_in_2,/content/1.0.5758.14696/scripts/msportal.azure.js,2.032400,1.000000
insightsportal_in_2,/content/1.0.5758.14696/scripts/shared/datamodels/standardmetadatadirectory.js,3.767400,2.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/websites/viewmodels/createapplicationviewmodel.js,2.213900,1.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/overview/viewmodels/devicesnoticepartviewmodel.js,3.164200,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_b4b98300a696d450621cb86227e30cb05542b510.js,59.624800,39.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_97559eee78a329b1bec28f9ee0b473eb66df5644.js,86.864300,2.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/webtests/datamodels/webtestquery.js,2.109400,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_009738dfbd85357f3825a1594830fc21da292a48.js,11.355900,5.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_d48970580b3b2155b7ddccab91d2407c8195afe4.js,4.242700,2.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/shared/dataqueries/webtestsquery.js,1.736900,1.000000
insightsportal_in_2,/content/1.0.5758.14696/scripts/shared/flightingservice.js,2.104100,1.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/shared/commoncontrols/viewmodels/appinsightsbasegridviewmodel.js,2.298500,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_06090f55385e310abfa5482311b712dbe123a43a.js,6.863200,2.000000
insightsportal_in_2,/api/ping,172146.604600,41281.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_9362bd210e91c72ef8b52fb01746f92d19db09a1.js,240.268000,62.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_8029faa55f804f0edfc66c0f84bbb76d400a2ba3.js,78.700700,12.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_9575dbced127cb50e3af64ad1f2812a328327295.js,1.772500,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_b46ea520f42405676d2adb500b36fa91cbd2689d.js,5.413100,2.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/billing/billingarea.js,3.768000,2.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/overview/viewmodels/searchcommandviewmodel.js,54.924800,1.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/search/viewmodels/setuploggingcommandviewmodel.js,2.454800,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_58e46f75cfea02037c344f26d6c3b54b5a72b99f.js,61.553700,42.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/msportal.azure.js,1.838100,1.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_abd697a6b2e1549c4442922071cc0b28d742edfa.js,3.850100,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_22bde6b8caa37a5d4296d16dfa0af2df1bc8b75e.js,4.873400,3.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_3386a543c0f26639916641a449f02aa49da46ef6.js,7.100600,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_077bcc7bcbd3548c024dee3f91be2e656c9b02b0.js,4.401800,1.000000
insightsportal_in_2,/content/1.0.5756.21123/scripts/shared/favoriteeditscopeswitch.js,1.257600,1.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/logging.js,14.212000,7.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_745cacac8f450c27194541484992d7cd9261c3e2.js,1.476200,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_72e7c1490408d552775ff9ceadd715666866455e.js,40.141200,26.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_f4a0fc9f3b7493ec1f3e3097c9efeb07db8ee6e2.js,9.159000,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_12c142561e6df97ca11049340bf7de014b735a09.js,60.549500,35.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_2ce76de5721657876ae16f1f538983f481701bb2.js,59.937200,34.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/overview/viewmodels/appinsightscollectionviewmodel.js,4.493200,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_ad6c10749b7a44de69198abe97c20210d306ec63.js,14.144400,1.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/insightstelemetry.js,4.515900,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_567913cbea72ff55fc8ee1f95fddf1358d31fe63.js,79.353000,43.000000
insightsportal_in_2,/content/1.0.5758.14696/scripts/_generated/viewmodelfactories.js,8.279800,2.000000
insightsportal_in_2,/content/1.0.5760.27873/scripts/shared/resourcetokencache.js,2.534800,1.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_b5f350ab0843941b0b0de78d4035811a23a3c7d0.js,93.211500,7.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/webtests/viewmodels/resultgridresponseheadersviewmodel.js,2.211700,1.000000
insightsportal_in_2,/content/1.0.5758.14696/scripts/shared/ajaxcore.js,2.367600,1.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/search/viewmodels/customeventdetailscustompartviewmodel.js,1.706000,1.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/overview/viewmodels/performancedependenciespartviewmodel.js,2.008200,1.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/overview/viewmodels/serverspartviewmodel.js,2.853800,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_fadab6dabc8c84b46b932ddb0f251ff93e2a2e82.js,14.223400,8.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_243e7e0e579fd032c1250e1e536247447aa5e3bf.js,2.264000,1.000000
insightsportal_in_2,/content/1.0.5760.27873/scripts/shared/enumerations.js,2.629500,1.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_6d8307df19fdeda093c372041a696263823435f9.js,2.338100,1.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/oss/jszip.js,27.464800,6.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_75fb97dd0d2e9c49dadde3126cd032452d6f0b2f.js,66.035500,47.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_598ed9ab5336b15cad0ffa26ae37824d1dba1e96.js,59.963700,34.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/queryutils.js,10.689200,4.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/webtests/viewmodels/commandenablewebtestviewmodel.js,2.274700,1.000000
insightsportal_in_2,/rules.abe,312.782300,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_bfdd4ae533e93690cb174e063c74de858f00981a.js,3.203600,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_cd9f09427c9a97cf0bfa587457a1a52788bc9209.js,29.553100,21.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_e2082c93f3aa82a597e1b6f6771d630964dc343f.js,57.593400,39.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/shared/datamodels/metricsmetadataresult.js,2.502700,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_505243d0fbc37939678d56991bc8db719788bb8f.js,79.981600,38.000000
insightsportal_in_2,/content/1.0.5758.14696/scripts/shared/enumerations.js,5.593200,2.000000
insightsportal_in_2,/content/1.0.5756.21123/scripts/shared/dataqueries/search.datasource.js,1.366500,1.000000
insightsportal_in_2,/content/1.0.5760.27873/scripts/shared/profiler.js,2.271500,1.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_6964c41a00daf015c6b93f099d419ae408fa93b3.js,62.093200,7.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_c2e5e72dff08ca06b8491fdf62fc3b7783a91465.js,1.461000,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_307ee11d7258ac28c4218a15c327f80cf4dec558.js,5.646500,2.000000
insightsportal_in_2,/content/1.0.5758.14696/scripts/shared/dataqueries/aggregatequery.js,4.551600,3.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/overview/viewmodels/favoritedeletecommandviewmodel.js,4.575200,1.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/oss/jszip.js,14.937400,3.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_45b9dfc5c97fabd8944755d1c2df4ad5522e1334.js,1.853200,1.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/componentidcache.js,8.549400,3.000000
insightsportal_in_2,/portalredirection/openresourceinportal,35695.142300,53.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_6b61367130da17667463f8ab7e93436e1333a9ea.js,62.818000,43.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/search/viewmodels/eventpropertiescustompartviewmodel.js,32.823800,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_5c8f7fcd9a778e58e596098f5b64eb3f92379c41.js,67.293800,17.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_2cfd33ed480b7620e7e65ac548f54f7041abdb4d.js,65.859000,36.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_0cb3647b86c3a21c5caf963535862703c34e9624.js,2.400800,1.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_1ef86bfab6a91e8c26491a585a21910ccfc5e0e1.js,3.472200,2.000000
insightsportal_in_2,/content/1.0.5756.21123/scripts/shared/datamodels/metricsmetadataresult.js,1.742200,1.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/overview/viewmodels/refreshbladecommand.js,1.588600,1.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/shared/stringmaputils.js,1.461100,1.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/identifier.js,2.422800,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_0ce185998a3472afdc274c4db76e79a2aa884f64.js,5.141400,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_04515e4ccc3989a390e9fddb1b186ba680b64de0.js,73.068900,47.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_dcfa6231b98146d0ee945a11dce1f3381b82786f.js,63.197300,45.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_7e70a1df47a6ef158a10b76f247084a205ffad6f.js,14.140300,6.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_8bbbdb669bf63428a64d0e480eae220ea4a8602c.js,14.200300,5.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_105c0f80261b5e67fe3b61de0cfd57daf819ca54.js,23.801800,6.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/overview/viewmodels/usagepartviewmodel.js,1.735700,1.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_3016414c77d5b8fc767b18615577765dce570cb6.js,7.058600,3.000000
insightsportal_in_2,/content/1.0.5756.21123/scripts/shared/datamodels/attributemetadataresult.js,5.211000,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_db49dd0a10facd0840f11d628828f299fe8dc8ec.js,5.177900,2.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_50381eac8e75d1684c040801db0c3a54eac9c83a.js,23.096500,12.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_a336a5cd339240888457ffa09087d9ed263c19cc.js,4.036800,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_f4665436e1caa95296ef105561c0c535ef024203.js,3.963100,2.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/loadaisdk.js,7.059600,4.000000
insightsportal_in_2,/content/1.0.5758.14696/scripts/shared/datamodels/searchfilterinputmodel.js,2.199600,1.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/shared/sharedarea.js,5.664700,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_dc135e50b012dcd23cecdd314e6206e17a39a698.js,76.950500,51.000000
insightsportal_in_2,/staticcontent/chartdefs/common/sessions/usage_l1_sessionsmetrics.json,222.705300,55.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_40c83cfaeeef9bd1d0f4bc5446bbab445e12bfa5.js,65.627900,43.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/querybase.js,9.427300,5.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_1acce7eb95d2bd66b89b0d98685434959ad79d6d.js,52.575400,30.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_3d8ce1afc3e18b721102a40a2959e106fbe398a3.js,4.941400,2.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/shared/ajaxcore.js,2.303500,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_582165d1b2a0acd2b39d57c86082a600bbf71814.js,68.751200,37.000000
insightsportal_in_2,/content/1.0.5760.27873/scripts/shared/dateutils.js,3.011500,1.000000
insightsportal_in_2,/content/1.0.5758.14696/scripts/shared/timecontext.js,2.286500,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_a9cc0002c64e74330792c81ec781866f51d999fd.js,39.468700,25.000000
insightsportal_in_2,/content/1.0.5758.14696/scripts/shared/entitycachehelper.js,1.984400,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_cbe51754e4bfcd1ec9e66b230ed19e1e8d85d3ed.js,4.163900,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_c5968bb052e295dd55b766ac9758e1b8c4bb5844.js,51.761800,33.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/search/viewmodels/filterdetailsbladeviewmodel.js,14.796200,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_7a1c3ee984ed4d3ac8d277f054f263f25fb9d5cb.js,9.729300,3.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_a71cc1f6162308c4ace11718a1fa55e9a9e03ad3.js,5.532300,1.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_9fb72589f36804b5da7452e0627838058b59c144.js,62.124300,6.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/overview/viewmodels/alertspartadapterviewmodel.js,1.877300,1.000000
insightsportal_in_2,/content/1.0.5758.14696/scripts/shared/identifier.js,2.050300,1.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/oss/jszip.js,113.603400,36.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/webtests/viewmodels/commandeditwebtestviewmodel.js,2.680900,1.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/shared/configuration.js,1.546000,1.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/datamodels/nodataqueries.js,14.050200,6.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/ajaxhelper.js,6.779300,3.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_90725fc85a99503930ddbdc997aad48ad08b9863.js,28.483900,19.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/commoncontrols/viewmodels/appinsightsgridcontentproviderfactory.js,2.561000,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_9acd5db05e910294f446f06f6df935908d9b4ae3.js,47.801100,33.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/overview/viewmodels/quickstartviewmodel.js,16.336300,1.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/shared/commoncontrols/datamodels/requestseriesandsummaryquery.js,2.066300,1.000000
insightsportal_in_2,/content/1.0.5758.14696/scripts/shared/querybase.js,2.212000,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_09c8e0c4500912868a362deaa2f3a229cbe6f818.js,2.015300,1.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_342c99e7051717d0d253683e411b8729e419b644.js,2.069900,1.000000
insightsportal_in_2,/content/1.0.5756.21123/scripts/shared/refreshmanager.js,1.533200,1.000000
insightsportal_in_2,/content/1.0.5760.27873/scripts/shared/metadatacontainer.js,2.574200,1.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_540281e491c8ff0ea36360e0a526c8365837b68d.js,249.865000,44.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_1370640a3ccfeb27a33e202f8bdade770fd0beeb.js,19.905500,8.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_e7410f869c422157fdffa14c20b39c2c23efddd0.js,60.742800,41.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/overview/viewmodels/performancedependenciespartviewmodel.js,2.972500,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_c0055ee023d7f37600a9915f4080057f8d75d5cd.js,2.568500,1.000000
insightsportal_in_2,/content/1.0.5758.14696/scripts/shared/thenablewrapper.js,3.411400,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_b23ea75397283ddc8ebb3e42fd55f83385305b12.js,1.998200,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_bb8a8e5810a97dc225506675014173196fd73cc9.js,2.758700,1.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/metricsexplorer/viewmodels/metricsexplorerdeveloperviewmodel.js,2.044100,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_d350775503f8c400c124f09c597b7119bf73de16.js,6.056900,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_8ff847deb6665396d8d182ecbfef5bcad2ae5c00.js,10.700900,4.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_91cc9a9ac2b25fb75484316246e94d8fbdd05c55.js,7.346700,4.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_0ea245ab70934884725d80071a9e4bc60ef87633.js,4.315400,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_2dd8c9e60088d27e856541297d23215ecc5bdc3c.js,4.997700,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_26d87e872c46219d48d9dfcc1bb1b97f13e001df.js,63.801800,31.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_9ee0108cad3c2ae7f1abe26e09dd617168128090.js,73.155200,48.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_8b173dd7792905e84a2a722bc215ee1722a80253.js,75.117200,56.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_91159e22702f3b2be78cdd225874faf580de22d8.js,77.216200,7.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_e9cb36fb03d1906014ec436bc530a17df434b90c.js,3866.497400,13.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_0d05fa1eb30a51258afc6aefbf6244d9f057fd48.js,3.415500,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_5b032143d1e6929d53c1c7d4f2c52faec75980c1.js,165.680300,49.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_f41469e6098796442e0ab9359bc7aa62553624d6.js,51.451100,9.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_72ae45f812f10710805508e285107f810552f10b.js,53.269600,37.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_186cc88104d196b32e4fa34041ec6e12407ca414.js,112.697000,12.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/favoritesdatahelper.js,3.945400,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_4f6c8ddc7136df385ce0f0820fbf14f52cd75758.js,62.856500,38.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_a437369bab7b901275958d8c4ca598b5cf0a54eb.js,91.112200,51.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_7bb06dc012a6345da3491c07719b190676884b2b.js,35.640100,13.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/datamodels/searchfilterinputmodel.js,2.152400,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_a4b997b6501facc923e12c81b1c7673e535d5942.js,5.572400,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_0ab3e49a7e0fe3d5ec46273cf12279e57f9f8fba.js,41.877700,24.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_50f7e0e41e67b73452d4804b1ff486031d41a031.js,71.892000,45.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/webtests/viewmodels/webtestssetupviewmodel.js,2.333500,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_eedf0602b644da4d13639291af59766f97b3c5ae.js,21.406600,2.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/msportal.azure.js,8.182400,4.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_5d9858c01ea56bdefac4bec5feecd1ad82014082.js,7.851800,3.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_cac194a4d8a74bcc44b7980e87257d84512518af.js,18.541300,2.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_2d0fa847d03fe804e840b0bdf10bfeaa19bf0674.js,76.556400,35.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/shared/logging.js,2.294500,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_d44d23f797055f1f2cd97c60af42bdf8f5a8cbe5.js,1.815900,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_30107a3af5d8826de4f1b4e734f95e1e41cf60fb.js,76.739100,56.000000
insightsportal_in_2,/content/1.0.5760.27873/scripts/shared/datacacheloaderbatch.js,3.475500,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_3e0aeee064ff2fda3af962b55b47e3d98730232c.js,55.214100,29.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_8be174e24708df9c3698c7cdd4cc1a320e23e0a0.js,13.933000,4.000000
insightsportal_in_2,/content/1.0.5758.14696/scripts/shared/aiassetpart.js,2.261400,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_3ca268036dec1db107ef74eca555e49f2ba56898.js,7.435700,3.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/_generated/manifest.js,6.249300,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_b6898770e58d830b0bc8b5cbed21bbb34181788a.js,58.725700,37.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_dc893575dbb13fda4a9a5c270fcca2a5505e294b.js,68.192900,48.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_fbc84508c946414b096903d9a89eac5124125fa7.js,80.784500,38.000000
insightsportal_in_2,/content/1.0.5756.21123/scripts/shared/entitycachehelper.js,3.136600,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_c9eccd0b6ae854dcd3a81ce75a68e2c99da0b937.js,81.611400,52.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/shared/aiassetpart.js,2.673600,1.000000
insightsportal_in_2,/staticcontent/chartdefs/common/devices/devicecrashdetailsmetrics.json,128.012900,27.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_d470fe5208e4f75e3446d198b7cde1e0e4dfd3f0.js,21.763100,11.000000
insightsportal_in_2,/content/1.0.5760.27873/scripts/shared/datamodels/searchfilterinputmodel.js,2.350100,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_d96ad5af7a8c870a3fe0f4a7346eb648abb28680.js,3.393400,1.000000
insightsportal_in_2,/content/1.0.5760.27873/scripts/shared/datacacheloaderbase.js,4.193200,2.000000
insightsportal_in_2,/content/1.0.5756.21123/scripts/shared/dataqueries/perfstorequery.js,2.189200,1.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/webtests/viewmodels/allwebtestsviewmodel.js,3.090200,1.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/shared/componentidservice.js,2.185400,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_eae88f94235d04035582d895dca378a18a9a9410.js,4.826400,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_a5baad16b99861e36dd4656543ea4bd867cbe000.js,6.241300,2.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_9a9ba31ac8022cb03240ca8ebb3ecea26d94f17f.js,203.374600,11.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/shared/refreshmanager.js,6.078600,2.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/jquery.base64.min.js,1.064200,1.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/shared/componentidcache.js,2.564700,1.000000
insightsportal_in_2,/content/1.0.5760.27873/scripts/shared/datamodels/metadatadirectory.js,4.060200,2.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/aiassetpart.js,10.193200,5.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/commoncontrols/datamodels/segmentationseriesquery.js,2.030800,1.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/metricsexplorerchartdefinition.js,6.059600,2.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/msportal.azure.js,6.418600,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_b3217cd2e683c6c4d6a573977b3a83b1350863bb.js,6.054900,3.000000
insightsportal_in_2,/content/1.0.5760.27873/scripts/shared/telemetrycontexthelper.js,2.660300,1.000000
insightsportal_in_2,/content/dynamic/typemetadatascript_39430d5fd71742ee0a5efea2b57bf18aa23597a7.js,2.033000,1.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/_generated/manifest.js,2.868000,1.000000
insightsportal_in_2,/content/1.0.5750.22109/images/intro/dependencies.png,2.811900,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_f81f6d0b8b89bc652363566cb1eb910a7b6f280f.js,91.174800,50.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/howyouloadextension.js,5.428800,3.000000
insightsportal_in_2,/content/dynamic/amdresourcedefinition_abdfda20bb900873522b39100537e1ae0b19a6f3.js,5.089100,3.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_2aa296f247eaaa5a8f13e0a535cb8fe9d4540e4d.js,73.190100,48.000000
insightsportal_in_2,/content/1.0.5749.19866/scripts/overview/viewmodels/javawebconfigurationbladeviewmodel.js,2.016200,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_7b94db50ca8c3efb3d88bd5306656c7ab289dec1.js,9.093000,2.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/metricsexplorer/viewmodels/metricsexplorergridviewmodel.js,11.182600,2.000000
insightsportal_in_2,/api/supportedprojecttypes,9715336.349500,67582.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_120b24d04e80fb5c074880dfa17c8c93613a2bd6.js,62.184900,39.000000
insightsportal_in_2,/cgi-bin/webcm,198.980900,1.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_4b1659d877a9e38cade71c9849ea6b4c1cdc2bc1.js,3986.851800,36.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/datamodels/datamodelreader.js,4.401600,2.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/overview/viewmodels/overviewbladeviewmodel.js,1.912700,1.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/jquery.base64.min.js,3.828400,2.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/overview/viewmodels/favoritespartviewmodel.js,1.361000,1.000000
insightsportal_in_2,/content/1.0.5750.22109/scripts/shared/searchquerybase.js,2.792600,1.000000
insightsportal_in_2,/api/packageversions,1024.855800,127.000000
insightsportal_in_2,/content/1.0.5758.14696/images/intro/usageintro1.png,12.454700,3.000000
insightsportal_in_2,/content/1.0.5760.27873/scripts/shared/timecontext.js,4.131700,2.000000
insightsportal_in_2,/content/dynamic/amdbundledefinition_0ff95e99288f461f1bf2ab628fee102918eb4728.js,49.763100,31.000000
insightsportal_in_2,/content/1.0.5759.25406/scripts/shared/commoncontrols/datamodels/groupingdefinition.js,17.187200,7.000000
